"Id","Name","Jigsaw","TYPE","SHIPPINGSTREET","WEBSITE","INDUSTRY","NUMBEROFEMPLOYEES","DESCRIPTION"
"0019000000oGEi9AAG","WSA DISTRIBUTING DE MEXICO SA DE CV","AUTO_SAMPLE_DATA","Customer - Channel","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.WSA DISTRIBUTING DE MEXICO SA DE CV.com","Manufacturing","23","Edge, founded in 1998, is a start-up based in Austin, TX. The company designs and manufactures a device to convert music from one digital format to another. Edge sells its product through retailers and its own website."
"0019000000oGEiAAAW","TRANSPORTES REFRIGERADOS TRAMTZ SA DE CV","AUTO_SAMPLE_DATA","Customer - Direct","620 SW 5th Avenue Suite 400Portland, Oregon 97204United States","www.TRANSPORTES REFRIGERADOS TRAMTZ SA DE CV.com","Education","23","World's third largest oil and gas company."
"0019000000oGEiBAAW","Creative Castle Metal and Plastic Products Limited","AUTO_SAMPLE_DATA","Other","Test acc 2157","www.Creative Castle Metal and Plastic Products Limited.com","Government","23","Commerical logistics and transportation company."
"0019000000oGEiCAAW","Tower Trade Group Limited","AUTO_SAMPLE_DATA","Channel Partner / Reseller","2 Place Jussieu","www.Tower Trade Group Limited.com","Utilities","23","Commerical logistics and transportation company."
"0019000000oGEiDAAW","US Manufacturing","AUTO_SAMPLE_DATA","Prospect","CES081007NE0","www.US Manufacturing.com","Banking","23","Commerical logistics and transportation company."
"0019000000oGEiEAAW","ALDO HERRAMIENTAS PARA CORTE Y TREFILADO SA DE C","AUTO_SAMPLE_DATA","Other","DHE010828K6A","www.ALDO HERRAMIENTAS PARA CORTE Y TREFILADO SA DE C.com","Electronics","23","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000oGEiFAAW","MURPAC OF FORT WAYNE","AUTO_SAMPLE_DATA","Installation Partner","CES081007NE0","www.MURPAC OF FORT WAYNE.com","Utilities","23","Commerical logistics and transportation company."
"0019000000nFzoNAAS","Quinn/Brein Inc","AUTO_SAMPLE_DATA","Installation Partner","CES081007NE0","www.MURPAC OF FORT WAYNE.com","Utilities","23","Commerical logistics and transportation company."
"0019000000nFznfAAC","Safeway Plumbing & Heating Inc","AUTO_SAMPLE_DATA","Channel Partner / Reseller","Test acc 2157","www.TEXMARK CHEMICALS INC.com","Government","23","Commerical logistics and transportation company."
"0019000000nFzmYAAS","TEAC Corp. of America","AUTO_SAMPLE_DATA","Customer - Direct","345 Shoreline ParkMountain View, CA 94043USA","www.THE ST LOUIS GROUP.com","Agriculture","23","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEiGAAW","TEXMARK CHEMICALS INC","AUTO_SAMPLE_DATA","Channel Partner / Reseller","Test acc 2157","www.TEXMARK CHEMICALS INC.com","Government","23","Commerical logistics and transportation company."
"0019000000oGEiHAAW","THE ST LOUIS GROUP","AUTO_SAMPLE_DATA","Customer - Direct","345 Shoreline ParkMountain View, CA 94043USA","www.THE ST LOUIS GROUP.com","Agriculture","23","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEiIAAW","Alltech Automotive LLC","AUTO_SAMPLE_DATA","Channel Partner / Reseller","2 Place Jussieu","www.Alltech Automotive LLC.com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiJAAW","ARC International Group Limited (FOB Ningbo)","AUTO_SAMPLE_DATA","Prospect","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.ARC International Group Limited (FOB Ningbo).com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiKAAW","GROUPE SEB FRANCE","AUTO_SAMPLE_DATA","Other","Test acc 2157","www.GROUPE SEB FRANCE.com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiLAAW","ANGLO CORP S.A. DE C.V.","AUTO_SAMPLE_DATA","Channel Partner / Reseller","2 Place Jussieu","www.ANGLO CORP S.A. DE C.V..com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiMAAW","BRICENO PINZON RAFAEL DOMINGO","AUTO_SAMPLE_DATA","Customer - Direct","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.BRICENO PINZON RAFAEL DOMINGO.com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiNAAW","DIGITAL COMPANY MEXICO SA DE CV","AUTO_SAMPLE_DATA","Customer - Channel","620 SW 5th Avenue Suite 400Portland, Oregon 97204United States","www.DIGITAL COMPANY MEXICO SA DE CV.com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiOAAW","FERVISA INGENIERIA SA DE CV","AUTO_SAMPLE_DATA","Customer - Channel","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.FERVISA INGENIERIA SA DE CV.com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiPAAW","MUNICIPIO DE LOS CABOS BCS","AUTO_SAMPLE_DATA","Customer - Direct","CES081007NE0","www.MUNICIPIO DE LOS CABOS BCS.com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiQAAW","OCAMPO GOMEZ JUDITH","AUTO_SAMPLE_DATA","Channel Partner / Reseller","2 Place Jussieu","www.OCAMPO GOMEZ JUDITH.com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiRAAW","REFINO SA DE CV","AUTO_SAMPLE_DATA","Technology Partner","1301 Hoch Drive","www.REFINO SA DE CV.com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiSAAW","SERVICIOS PARA LAVANDERIAS SA DE CV","AUTO_SAMPLE_DATA","Customer - Channel","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.SERVICIOS PARA LAVANDERIAS SA DE CV.com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiTAAW","UNIXEL DIVISION INDUSTRIAL SA DE CV","AUTO_SAMPLE_DATA","Technology Partner","2 Place Jussieu","www.UNIXEL DIVISION INDUSTRIAL SA DE CV.com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiUAAW","PRODUCTOS QUIMICOS XASALI S DE RL MI","AUTO_SAMPLE_DATA","Channel Partner / Reseller","DHE010828K6A","www.PRODUCTOS QUIMICOS XASALI S DE RL MI.com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiVAAW","CONTAINER IMPORT SA DE  CV","AUTO_SAMPLE_DATA","Technology Partner","CES081007NE0","www.CONTAINER IMPORT SA DE  CV.com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiWAAW","INDUSTRIAS SCR SA DE CV","AUTO_SAMPLE_DATA","Technology Partner","Test acc 2157","www.INDUSTRIAS SCR SA DE CV.com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiXAAW","Beck Arnley Worldparts Inc","AUTO_SAMPLE_DATA","Installation Partner","1301 Avenue of the Americas New York, NY 10019USA","www.Beck Arnley Worldparts Inc.com","Telecommunications","8","World's third largest oil and gas company."
"0019000000nFznxAAC","P & C Food Markets Inc","AUTO_SAMPLE_DATA","Installation Partner","1301 Avenue of the Americas New York, NY 10019USA","www.Beck Arnley Worldparts Inc.com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiYAAW","GRUPO PRECISION CONTROL SA DE CV","AUTO_SAMPLE_DATA","Channel Partner / Reseller","2 Place Jussieu","www.GRUPO PRECISION CONTROL SA DE CV.com","Telecommunications","8","World's third largest oil and gas company."
"0019000000oGEiZAAW","SPIN MASTER MEXICO SA DE CV","AUTO_SAMPLE_DATA","Customer - Channel","345 Shoreline ParkMountain View, CA 94043USA","www.SPIN MASTER MEXICO SA DE CV.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEiaAAG","Qatar Chemical and Petrochemical Marketing and Dis","AUTO_SAMPLE_DATA","Installation Partner","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.Qatar Chemical and Petrochemical Marketing and Dis.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEibAAG","ADEGERMEX SA DE CV","AUTO_SAMPLE_DATA","Technology Partner","CES081007NE0","www.ADEGERMEX SA DE CV.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEicAAG","BIG PRODUCTS DE MEXICO SA DE CV","AUTO_SAMPLE_DATA","Technology Partner","Test acc 2157","www.BIG PRODUCTS DE MEXICO SA DE CV.com","Machinery","6","Commerical logistics and transportation company."
"0019000000oGEidAAG","BOLSA MEXICANA DE VALORES SA DE CV","AUTO_SAMPLE_DATA","Installation Partner","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.BOLSA MEXICANA DE VALORES SA DE CV.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEieAAG","CLISTECOM SA DE CV","AUTO_SAMPLE_DATA","Installation Partner","1301 Avenue of the Americas New York, NY 10019USA","www.CLISTECOM SA DE CV.com","Machinery","6","Commerical logistics and transportation company."
"0019000000oGEifAAG","COMPANIA FERNANDEZ DE MERIDA S.A.","AUTO_SAMPLE_DATA","Channel Partner / Reseller","1301 Avenue of the Americas New York, NY 10019USA","www.COMPANIA FERNANDEZ DE MERIDA S.A..com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEigAAG","CORPORATIVO JURIDICO VELBAT SC","AUTO_SAMPLE_DATA","Customer - Direct","1301 Avenue of the Americas New York, NY 10019USA","www.CORPORATIVO JURIDICO VELBAT SC.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEihAAG","DISTRIBUIDORA MAYORISTA DE TORNILLO","AUTO_SAMPLE_DATA","Other","1301 Avenue of the Americas New York, NY 10019USA","www.DISTRIBUIDORA MAYORISTA DE TORNILLO.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEiiAAG","EL UNIVERSAL COMPANIA PERIODISTICA","AUTO_SAMPLE_DATA","Customer - Channel","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.EL UNIVERSAL COMPANIA PERIODISTICA.com","Machinery","6","Commerical logistics and transportation company."
"0019000000oGEijAAG","FAJA DE ORO ABASTOS SA DE CV","AUTO_SAMPLE_DATA","Technology Partner","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.FAJA DE ORO ABASTOS SA DE CV.com","Machinery","6","Commerical logistics and transportation company."
"0019000000oGEikAAG","GRUPO REPRESENTANTE DE","AUTO_SAMPLE_DATA","Technology Partner","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.GRUPO REPRESENTANTE DE.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEilAAG","INGENIERIA Y SERVICIOS DE VALORACIO","AUTO_SAMPLE_DATA","Customer - Direct","DHE010828K6A","www.INGENIERIA Y SERVICIOS DE VALORACIO.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEimAAG","JAQUEZ FELIX MARTIN","AUTO_SAMPLE_DATA","Customer - Channel","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.JAQUEZ FELIX MARTIN.com","Machinery","6","Commerical logistics and transportation company."
"0019000000oGEinAAG","LA MESA DE CORTES SA DE CV","AUTO_SAMPLE_DATA","Technology Partner","CES081007NE0","www.LA MESA DE CORTES SA DE CV.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEioAAG","MATERIALES DE EMPAQUE CONTINENTAL","AUTO_SAMPLE_DATA","Other","CES081007NE0","www.MATERIALES DE EMPAQUE CONTINENTAL.com","Machinery","6","Commerical logistics and transportation company."
"0019000000oGEipAAG","OJEDA SANCHEZ MOISES","AUTO_SAMPLE_DATA","Other","2 Place Jussieu","www.OJEDA SANCHEZ MOISES.com","Machinery","6","Commerical logistics and transportation company."
"0019000000oGEiqAAG","OPERADORA DIPLA SA DE CV","AUTO_SAMPLE_DATA","Prospect","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.OPERADORA DIPLA SA DE CV.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEirAAG","PRODUCTOS NACOBRE SA DE CV","AUTO_SAMPLE_DATA","Installation Partner","1301 Hoch Drive","www.PRODUCTOS NACOBRE SA DE CV.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEisAAG","REYES SANCHEZ LUIS ESTEBAN","AUTO_SAMPLE_DATA","Channel Partner / Reseller","DHE010828K6A","www.REYES SANCHEZ LUIS ESTEBAN.com","Machinery","6","Commerical logistics and transportation company."
"0019000000oGEitAAG","UBOLD MEXICO SA DE CV","AUTO_SAMPLE_DATA","Channel Partner / Reseller","2 Place Jussieu","www.UBOLD MEXICO SA DE CV.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEiuAAG","TOMAS DOMINGUEZ CASTILLO","AUTO_SAMPLE_DATA","Customer - Direct","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.TOMAS DOMINGUEZ CASTILLO.com","Machinery","6","Commerical logistics and transportation company."
"0019000000oGEivAAG","INNOVAXE","AUTO_SAMPLE_DATA","Prospect","1301 Avenue of the Americas New York, NY 10019USA","www.INNOVAXE.com","Machinery","6","Commerical logistics and transportation company."
"0019000000oGEiwAAG","ROUTE 16 GRAIN COOPERATIVE","AUTO_SAMPLE_DATA","Other","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.ROUTE 16 GRAIN COOPERATIVE.com","Machinery","6","Commerical logistics and transportation company."
"0019000000nFzmkAAC","Fell David H & Company Inc","AUTO_SAMPLE_DATA","Customer - Channel","345 Shoreline ParkMountain View, CA 94043USA","www.Olam Tomato Processors Inc.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEixAAG","Olam Tomato Processors Inc","AUTO_SAMPLE_DATA","Customer - Channel","345 Shoreline ParkMountain View, CA 94043USA","www.Olam Tomato Processors Inc.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEiyAAG","Madman Entertainment Pty Ltd","AUTO_SAMPLE_DATA","Other","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.Madman Entertainment Pty Ltd.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEizAAG","PINTURA Y ENSAMBLES DE MEXICO SA DE CV","AUTO_SAMPLE_DATA","Customer - Channel","Test acc 2157","www.PINTURA Y ENSAMBLES DE MEXICO SA DE CV.com","Machinery","6","Commerical logistics and transportation company."
"0019000000oGEj0AAG","RESISTENCIAS ELECTRICAS DEL NORTE SA DE CV","AUTO_SAMPLE_DATA","Customer - Channel","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.RESISTENCIAS ELECTRICAS DEL NORTE SA DE CV.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEj1AAG","SOINSEG SA DE CV","AUTO_SAMPLE_DATA","Channel Partner / Reseller","DHE010828K6A","www.SOINSEG SA DE CV.com","Machinery","6","Commerical logistics and transportation company."
"0019000000nFzmbAAC","IBIS Systems Inc.","AUTO_SAMPLE_DATA","Channel Partner / Reseller","2 Place Jussieu","www.Intertaste Supply Point BV.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEj2AAG","Intertaste Supply Point BV","AUTO_SAMPLE_DATA","Channel Partner / Reseller","2 Place Jussieu","www.Intertaste Supply Point BV.com","Recreation","6","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEj3AAG","GRUPO TERMICO RECUBRIMIENTOS SA DE CV","AUTO_SAMPLE_DATA","Customer - Direct","1301 Hoch Drive","www.GRUPO TERMICO RECUBRIMIENTOS SA DE CV.com","Machinery","6","Commerical logistics and transportation company."
