JBCXM__Account__r.Data_ExternalId__c,Name,JBCXM__Date__c,JBCXM__User__c,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
Adoption Test - Account 58,USERLEVEL,-10,User 4,44,41,141,94,207,16,996,4115,13322
Adoption Test - Account 59,USERLEVEL,-10,User 4,23,29,111,5,151,19,809,255,5447
Adoption Test - Account 60,USERLEVEL,-10,User 4,36,34,192,41,221,40,616,2493,9644
Adoption Test - Account 61,USERLEVEL,-10,User 4,99,15,170,119,186,52,303,8439,10895
Adoption Test - Account 62,USERLEVEL,-10,User 4,93,46,116,66,192,22,37,9663,9338
Adoption Test - Account 63,USERLEVEL,-10,User 4,51,46,88,87,113,2,872,1388,12413
Adoption Test - Account 64,USERLEVEL,-10,User 4,6,17,200,116,174,30,249,492,17732
Adoption Test - Account 65,USERLEVEL,-10,User 4,74,48,92,29,187,48,705,2093,3896
Adoption Test - Account 66,USERLEVEL,-10,User 4,41,18,59,89,230,50,682,1111,5779
Adoption Test - Account 67,USERLEVEL,-10,User 4,40,27,150,55,217,58,857,652,19433
Adoption Test - Account 68,USERLEVEL,-10,User 4,62,42,152,9,231,16,995,918,19555
Adoption Test - Account 69,USERLEVEL,-10,User 4,49,14,189,100,108,16,458,7148,10127
Adoption Test - Account 70,USERLEVEL,-10,User 4,59,26,51,25,131,34,257,3231,10768
Adoption Test - Account 71,USERLEVEL,-10,User 4,8,46,166,28,106,38,983,2025,19185
Adoption Test - Account 72,USERLEVEL,-10,User 4,20,33,195,9,132,35,84,1695,13832
Adoption Test - Account 73,USERLEVEL,-10,User 4,46,12,141,88,102,2,807,6763,8825
Adoption Test - Account 74,USERLEVEL,-10,User 4,53,46,169,18,153,13,919,4653,9606
Adoption Test - Account 75,USERLEVEL,-10,User 4,79,11,130,143,106,31,730,8530,11795
Adoption Test - Account 76,USERLEVEL,-10,User 4,41,16,161,125,132,52,809,5733,4874
Adoption Test - Account 77,USERLEVEL,-10,User 4,13,45,199,36,219,50,576,67,17074
Adoption Test - Account 78,USERLEVEL,-10,User 4,85,16,82,34,223,7,50,7305,13426
Adoption Test - Account 79,USERLEVEL,-10,User 4,26,21,53,74,110,7,891,5062,9522
Adoption Test - Account 80,USERLEVEL,-10,User 4,86,17,185,147,162,42,162,7597,2692
Adoption Test - Account 81,USERLEVEL,-10,User 4,73,26,60,89,248,26,875,2454,4312
Adoption Test - Account 82,USERLEVEL,-10,User 4,97,36,147,146,235,36,774,2333,10536
Adoption Test - Account 83,USERLEVEL,-10,User 4,92,27,144,132,215,6,489,8068,1778
Adoption Test - Account 84,USERLEVEL,-10,User 4,87,13,173,64,117,12,430,947,18366
Adoption Test - Account 85,USERLEVEL,-10,User 4,11,26,94,139,183,29,160,1849,9477
Adoption Test - Account 86,USERLEVEL,-10,User 4,24,45,95,121,170,12,909,3721,11871
Adoption Test - Account 87,USERLEVEL,-10,User 4,99,33,99,43,233,13,577,4528,8080
Adoption Test - Account 88,USERLEVEL,-10,User 4,95,22,140,116,100,47,175,4566,4589
Adoption Test - Account 89,USERLEVEL,-10,User 4,10,49,86,105,106,54,534,8943,19152
Adoption Test - Account 90,USERLEVEL,-10,User 4,10,18,79,10,102,54,822,3508,17380
Adoption Test - Account 91,USERLEVEL,-10,User 4,68,43,67,100,119,12,977,4702,17396
Adoption Test - Account 92,USERLEVEL,-10,User 4,66,14,106,127,188,7,137,1507,19206
Adoption Test - Account 93,USERLEVEL,-10,User 4,93,46,156,126,231,16,628,9904,18130
Adoption Test - Account 94,USERLEVEL,-10,User 4,0,24,195,111,170,17,449,765,10088
Adoption Test - Account 95,USERLEVEL,-10,User 4,66,38,94,12,150,18,643,702,7767
Adoption Test - Account 96,USERLEVEL,-10,User 4,78,20,116,121,125,45,122,852,13637
Adoption Test - Account 97,USERLEVEL,-10,User 4,67,46,65,99,157,5,415,3644,5150
Adoption Test - Account 98,USERLEVEL,-10,User 4,5,40,187,100,114,57,699,5391,18399
Adoption Test - Account 99,USERLEVEL,-10,User 4,97,21,85,112,139,50,791,7689,17960
Adoption Test - Account 100,USERLEVEL,-10,User 4,39,12,99,59,163,40,222,8248,8350
Adoption Test - Account 101,USERLEVEL,-10,User 4,22,21,158,5,153,42,641,2243,15003
Adoption Test - Account 102,USERLEVEL,-10,User 4,13,11,143,80,242,15,102,7513,8240
Adoption Test - Account 103,USERLEVEL,-10,User 4,73,27,153,24,114,15,807,7742,19079
Adoption Test - Account 104,USERLEVEL,-10,User 4,11,18,96,12,201,32,852,5042,861
Adoption Test - Account 105,USERLEVEL,-10,User 4,82,33,105,82,162,20,744,5680,17051
Adoption Test - Account 106,USERLEVEL,-10,User 4,41,15,172,30,136,37,766,2683,14055
Adoption Test - Account 107,USERLEVEL,-10,User 4,22,23,96,54,158,37,123,9155,19670
Adoption Test - Account 108,USERLEVEL,-10,User 4,20,26,84,45,239,29,445,3618,14362
Adoption Test - Account 109,USERLEVEL,-10,User 4,82,47,54,62,230,18,751,1396,15734
Adoption Test - Account 110,USERLEVEL,-10,User 4,3,25,103,65,169,58,813,7511,864
Adoption Test - Account 111,USERLEVEL,-10,User 4,73,21,166,19,232,16,430,6188,15856
Adoption Test - Account 112,USERLEVEL,-10,User 4,82,10,158,118,208,38,344,684,9358
Adoption Test - Account 113,USERLEVEL,-10,User 4,58,33,100,135,171,26,818,980,826
Adoption Test - Account 114,USERLEVEL,-10,User 4,74,47,50,67,167,48,569,4094,17588
Adoption Test - Account 115,USERLEVEL,-10,User 4,70,44,66,125,112,49,310,5508,2656
Adoption Test - Account 116,USERLEVEL,-10,User 4,43,15,91,144,177,41,352,922,9189
Adoption Test - Account 117,USERLEVEL,-10,User 4,39,12,86,23,166,27,221,2749,12484
Adoption Test - Account 118,USERLEVEL,-10,User 4,6,11,94,84,148,23,172,9318,14655
Adoption Test - Account 1,USERLEVEL,-9,User 4,31,49,178,91,203,37,168,7899,1029
Adoption Test - Account 2,USERLEVEL,-9,User 4,5,21,189,42,192,18,772,924,439
Adoption Test - Account 3,USERLEVEL,-9,User 4,47,23,74,139,190,14,864,5691,994
Adoption Test - Account 4,USERLEVEL,-9,User 4,18,45,116,102,210,20,450,5813,7245
Adoption Test - Account 5,USERLEVEL,-9,User 4,54,50,134,94,233,27,140,4165,17808
Adoption Test - Account 6,USERLEVEL,-9,User 4,36,30,161,1,139,27,776,9511,11881
Adoption Test - Account 7,USERLEVEL,-9,User 4,80,32,180,18,199,6,901,3359,12747
Adoption Test - Account 8,USERLEVEL,-9,User 4,100,37,187,118,135,44,185,4527,16583
Adoption Test - Account 9,USERLEVEL,-9,User 4,29,28,114,78,234,9,346,7658,12797
Adoption Test - Account 10,USERLEVEL,-9,User 4,59,49,153,146,182,11,930,6565,7300
Adoption Test - Account 11,USERLEVEL,-9,User 4,91,14,104,79,111,17,132,7670,17973
Adoption Test - Account 12,USERLEVEL,-9,User 4,9,42,118,12,203,45,160,8468,6212
Adoption Test - Account 13,USERLEVEL,-9,User 4,29,20,75,139,167,52,172,1157,14071
Adoption Test - Account 14,USERLEVEL,-9,User 4,83,18,117,120,114,58,318,1240,11759
Adoption Test - Account 15,USERLEVEL,-9,User 4,73,27,50,31,163,5,624,9283,7520
Adoption Test - Account 16,USERLEVEL,-9,User 4,41,45,140,0,166,50,566,5290,16536
Adoption Test - Account 17,USERLEVEL,-9,User 4,13,42,186,88,170,45,225,7654,1784
Adoption Test - Account 18,USERLEVEL,-9,User 4,55,48,148,9,247,21,727,7791,6514
Adoption Test - Account 19,USERLEVEL,-9,User 4,93,47,104,125,204,32,256,8212,11686
Adoption Test - Account 20,USERLEVEL,-9,User 4,27,47,100,75,182,14,289,1149,13672
Adoption Test - Account 21,USERLEVEL,-9,User 4,80,21,72,136,112,59,502,4982,14401
Adoption Test - Account 22,USERLEVEL,-9,User 4,57,38,111,109,151,50,208,1465,11873
Adoption Test - Account 23,USERLEVEL,-9,User 4,58,15,86,84,249,44,752,9607,17563
Adoption Test - Account 24,USERLEVEL,-9,User 4,11,41,60,65,145,17,61,1117,6157
Adoption Test - Account 25,USERLEVEL,-9,User 4,44,32,53,101,205,42,395,4622,19275
Adoption Test - Account 26,USERLEVEL,-9,User 4,58,14,140,9,152,40,907,258,12551
Adoption Test - Account 27,USERLEVEL,-9,User 4,54,28,95,48,185,45,465,176,3088
Adoption Test - Account 28,USERLEVEL,-9,User 4,92,19,99,65,189,34,486,8447,11646
Adoption Test - Account 29,USERLEVEL,-9,User 4,78,11,187,93,140,40,803,8740,3745
Adoption Test - Account 30,USERLEVEL,-9,User 4,12,16,161,82,241,37,52,1769,13986
Adoption Test - Account 31,USERLEVEL,-9,User 4,100,45,115,144,167,55,889,759,15073
Adoption Test - Account 32,USERLEVEL,-9,User 4,71,35,102,84,159,18,855,7955,8418
Adoption Test - Account 33,USERLEVEL,-9,User 4,89,49,188,126,178,34,869,4237,4466
Adoption Test - Account 34,USERLEVEL,-9,User 4,21,19,183,14,204,15,634,7295,7066
Adoption Test - Account 35,USERLEVEL,-9,User 4,70,44,66,50,110,4,56,5381,14320
Adoption Test - Account 36,USERLEVEL,-9,User 4,95,36,182,54,127,17,187,7960,6276
Adoption Test - Account 37,USERLEVEL,-9,User 4,14,35,122,66,175,47,503,6038,19668
Adoption Test - Account 38,USERLEVEL,-9,User 4,31,38,61,83,135,26,203,8921,18720
Adoption Test - Account 39,USERLEVEL,-9,User 4,96,23,120,136,222,42,909,2941,19918
Adoption Test - Account 40,USERLEVEL,-9,User 4,48,39,144,133,200,29,320,6584,12912
Adoption Test - Account 41,USERLEVEL,-9,User 4,42,28,102,94,208,15,378,2772,18362
Adoption Test - Account 42,USERLEVEL,-9,User 4,50,16,152,12,234,55,285,56,15009
Adoption Test - Account 43,USERLEVEL,-9,User 4,86,11,128,136,108,14,201,415,7057
Adoption Test - Account 44,USERLEVEL,-9,User 4,31,25,135,119,207,28,152,1720,8651
Adoption Test - Account 45,USERLEVEL,-9,User 4,2,33,119,133,200,11,790,6974,4156
Adoption Test - Account 46,USERLEVEL,-9,User 4,67,23,95,24,160,59,102,5401,4164
Adoption Test - Account 47,USERLEVEL,-9,User 4,70,31,160,120,199,50,100,8050,14307
Adoption Test - Account 48,USERLEVEL,-9,User 4,57,11,162,0,140,20,61,3124,2850
Adoption Test - Account 49,USERLEVEL,-9,User 4,86,18,80,141,127,5,992,6760,19749
Adoption Test - Account 50,USERLEVEL,-9,User 4,84,30,142,96,201,42,733,5084,11441
Adoption Test - Account 51,USERLEVEL,-9,User 4,99,30,75,112,218,3,648,5027,7329
Adoption Test - Account 52,USERLEVEL,-9,User 4,98,45,109,40,106,35,924,3683,16996
Adoption Test - Account 53,USERLEVEL,-9,User 4,82,30,63,42,237,14,688,5469,12499
Adoption Test - Account 54,USERLEVEL,-9,User 4,82,49,142,49,222,18,935,6814,3536
Adoption Test - Account 55,USERLEVEL,-9,User 4,61,42,175,28,118,42,891,4007,9706
Adoption Test - Account 56,USERLEVEL,-9,User 4,57,37,112,15,225,12,410,9998,8652
Adoption Test - Account 57,USERLEVEL,-9,User 4,54,26,126,15,226,31,117,6600,11424
Adoption Test - Account 58,USERLEVEL,-9,User 4,17,42,140,28,229,30,293,3476,346
Adoption Test - Account 59,USERLEVEL,-9,User 4,41,46,171,43,154,35,662,885,8982
Adoption Test - Account 60,USERLEVEL,-9,User 4,35,24,162,94,206,51,649,7397,10558
Adoption Test - Account 61,USERLEVEL,-9,User 4,4,30,99,111,231,11,963,4731,13312
Adoption Test - Account 62,USERLEVEL,-9,User 4,5,37,80,113,217,47,838,3211,2634
Adoption Test - Account 63,USERLEVEL,-9,User 4,69,40,91,92,208,10,966,5601,9639
Adoption Test - Account 64,USERLEVEL,-9,User 4,37,41,99,28,239,16,945,6091,6402
Adoption Test - Account 65,USERLEVEL,-9,User 4,32,48,146,74,146,37,622,2313,16104
Adoption Test - Account 66,USERLEVEL,-9,User 4,37,45,198,34,190,21,450,4405,17172
Adoption Test - Account 67,USERLEVEL,-9,User 4,0,10,78,18,219,13,417,2712,17520
Adoption Test - Account 68,USERLEVEL,-9,User 4,52,35,63,70,248,45,198,1776,6801
Adoption Test - Account 69,USERLEVEL,-9,User 4,25,19,83,61,187,8,225,9308,4374
Adoption Test - Account 70,USERLEVEL,-9,User 4,0,21,143,41,109,34,333,1890,19422
Adoption Test - Account 71,USERLEVEL,-9,User 4,15,45,57,12,136,22,809,9971,5731
Adoption Test - Account 72,USERLEVEL,-9,User 4,72,10,124,23,109,42,170,9770,14634
Adoption Test - Account 73,USERLEVEL,-9,User 4,70,12,109,28,164,13,994,9736,2961
Adoption Test - Account 74,USERLEVEL,-9,User 4,48,32,85,130,221,18,720,3506,3235
Adoption Test - Account 75,USERLEVEL,-9,User 4,86,31,64,22,176,30,628,8784,15342
Adoption Test - Account 76,USERLEVEL,-9,User 4,24,23,104,129,158,50,922,2672,13809
Adoption Test - Account 77,USERLEVEL,-9,User 4,88,15,193,137,173,32,963,2479,1284
Adoption Test - Account 78,USERLEVEL,-9,User 4,8,14,55,101,244,37,706,9270,7855
Adoption Test - Account 79,USERLEVEL,-9,User 4,56,21,107,77,107,52,160,8371,5770
Adoption Test - Account 80,USERLEVEL,-9,User 4,31,22,108,143,123,44,328,5349,19563
Adoption Test - Account 81,USERLEVEL,-9,User 4,42,17,192,137,102,30,336,1526,5762
Adoption Test - Account 82,USERLEVEL,-9,User 4,65,14,72,144,125,55,888,291,14638
Adoption Test - Account 83,USERLEVEL,-9,User 4,59,23,125,71,101,35,496,5113,9582
Adoption Test - Account 84,USERLEVEL,-9,User 4,5,19,99,23,144,11,402,6320,1172
Adoption Test - Account 85,USERLEVEL,-9,User 4,55,20,57,130,150,11,807,8459,19194
Adoption Test - Account 86,USERLEVEL,-9,User 4,59,46,73,65,184,20,848,1517,6225
Adoption Test - Account 87,USERLEVEL,-9,User 4,81,41,198,63,164,46,526,7453,15439
Adoption Test - Account 88,USERLEVEL,-9,User 4,8,43,54,40,226,9,875,1688,11227
Adoption Test - Account 89,USERLEVEL,-9,User 4,10,24,66,33,234,26,698,6949,14317
Adoption Test - Account 90,USERLEVEL,-9,User 4,93,42,54,26,134,17,960,922,19292
Adoption Test - Account 91,USERLEVEL,-9,User 4,26,16,180,97,152,34,306,3581,16482
Adoption Test - Account 92,USERLEVEL,-9,User 4,71,11,118,97,112,12,790,9383,18182
Adoption Test - Account 93,USERLEVEL,-9,User 4,93,26,180,100,188,40,145,5722,17087
Adoption Test - Account 94,USERLEVEL,-9,User 4,45,48,123,86,109,43,510,8668,13989
Adoption Test - Account 95,USERLEVEL,-9,User 4,24,19,50,71,200,34,859,772,12750
Adoption Test - Account 96,USERLEVEL,-9,User 4,30,16,106,40,119,26,21,8069,12670
Adoption Test - Account 97,USERLEVEL,-9,User 4,90,21,117,78,176,22,141,6388,6887
Adoption Test - Account 98,USERLEVEL,-9,User 4,57,33,184,98,116,35,729,2077,11342
Adoption Test - Account 99,USERLEVEL,-9,User 4,61,26,85,47,176,40,401,9398,15285
Adoption Test - Account 100,USERLEVEL,-9,User 4,14,33,195,45,151,27,598,5589,3371
Adoption Test - Account 101,USERLEVEL,-9,User 4,37,45,172,39,183,30,821,599,18524
Adoption Test - Account 102,USERLEVEL,-9,User 4,3,50,158,31,137,7,588,225,8669
Adoption Test - Account 103,USERLEVEL,-9,User 4,8,10,198,99,195,21,889,2132,1072
Adoption Test - Account 104,USERLEVEL,-9,User 4,26,14,102,9,170,6,745,6093,9794
Adoption Test - Account 105,USERLEVEL,-9,User 4,80,38,88,149,183,10,288,3733,10527
Adoption Test - Account 106,USERLEVEL,-9,User 4,47,45,55,139,162,44,88,5834,12056
Adoption Test - Account 107,USERLEVEL,-9,User 4,46,21,116,107,124,60,167,7295,1345
Adoption Test - Account 108,USERLEVEL,-9,User 4,93,11,179,146,242,3,673,348,6334
Adoption Test - Account 109,USERLEVEL,-9,User 4,98,11,153,124,166,36,150,3825,16680
Adoption Test - Account 110,USERLEVEL,-9,User 4,71,48,136,59,101,48,714,4738,16911
Adoption Test - Account 111,USERLEVEL,-9,User 4,89,29,187,26,115,37,920,7194,1676
Adoption Test - Account 112,USERLEVEL,-9,User 4,84,11,109,124,226,5,94,1651,7279
Adoption Test - Account 113,USERLEVEL,-9,User 4,41,39,84,23,221,24,818,1844,15673
Adoption Test - Account 114,USERLEVEL,-9,User 4,22,24,198,94,168,35,418,9397,19749
Adoption Test - Account 115,USERLEVEL,-9,User 4,85,29,93,72,122,25,208,3106,5805
Adoption Test - Account 116,USERLEVEL,-9,User 4,14,41,110,58,113,47,995,3279,2148
Adoption Test - Account 117,USERLEVEL,-9,User 4,24,16,90,131,154,20,474,5191,6401
Adoption Test - Account 118,USERLEVEL,-9,User 4,49,25,73,94,163,48,453,3662,14697
Adoption Test - Account 1,USERLEVEL,-8,User 4,19,29,68,100,115,9,528,4487,5813
Adoption Test - Account 2,USERLEVEL,-8,User 4,60,45,191,16,120,20,8,8060,15252
Adoption Test - Account 3,USERLEVEL,-8,User 4,5,10,183,84,131,6,13,6839,17500
Adoption Test - Account 4,USERLEVEL,-8,User 4,4,39,60,142,172,11,350,5606,11861
Adoption Test - Account 5,USERLEVEL,-8,User 4,91,25,78,98,207,6,860,9742,3148
Adoption Test - Account 6,USERLEVEL,-8,User 4,7,31,178,144,102,41,732,9736,6515
Adoption Test - Account 7,USERLEVEL,-8,User 4,61,29,127,32,210,30,893,4820,6327
Adoption Test - Account 8,USERLEVEL,-8,User 4,6,43,59,2,172,58,786,3250,6466
Adoption Test - Account 9,USERLEVEL,-8,User 4,4,28,122,48,162,11,287,9906,19102
Adoption Test - Account 10,USERLEVEL,-8,User 4,56,11,136,62,239,57,729,284,4658
Adoption Test - Account 11,USERLEVEL,-8,User 4,14,31,170,47,247,45,463,7853,596
Adoption Test - Account 12,USERLEVEL,-8,User 4,89,12,78,63,167,15,603,1482,16743
Adoption Test - Account 13,USERLEVEL,-8,User 4,90,17,105,52,214,20,292,9913,15273
Adoption Test - Account 14,USERLEVEL,-8,User 4,22,15,163,6,240,4,172,196,3796
Adoption Test - Account 15,USERLEVEL,-8,User 4,100,24,113,72,218,51,850,3008,7805
Adoption Test - Account 16,USERLEVEL,-8,User 4,74,49,77,70,192,20,881,3440,10438
Adoption Test - Account 17,USERLEVEL,-8,User 4,69,30,70,124,133,19,431,1176,16211
Adoption Test - Account 18,USERLEVEL,-8,User 4,85,43,82,109,239,33,121,2819,9350
Adoption Test - Account 19,USERLEVEL,-8,User 4,81,10,112,101,182,56,513,839,14698
Adoption Test - Account 20,USERLEVEL,-8,User 4,21,37,58,73,231,41,267,7847,18429
Adoption Test - Account 21,USERLEVEL,-8,User 4,3,39,131,79,247,39,643,5905,8592
Adoption Test - Account 22,USERLEVEL,-8,User 4,34,41,159,122,174,39,322,1121,5582
Adoption Test - Account 23,USERLEVEL,-8,User 4,39,39,66,67,182,22,458,3636,12070
Adoption Test - Account 24,USERLEVEL,-8,User 4,67,21,118,48,131,24,674,396,10261
Adoption Test - Account 25,USERLEVEL,-8,User 4,12,31,199,83,170,19,541,5624,17399
Adoption Test - Account 26,USERLEVEL,-8,User 4,49,45,130,130,143,10,253,6192,14628
Adoption Test - Account 27,USERLEVEL,-8,User 4,27,41,125,79,196,57,817,3963,2630
Adoption Test - Account 28,USERLEVEL,-8,User 4,13,33,109,51,217,40,407,6355,19508
Adoption Test - Account 29,USERLEVEL,-8,User 4,98,12,70,112,121,27,215,1840,13434
Adoption Test - Account 30,USERLEVEL,-8,User 4,89,18,115,59,165,19,653,7597,7346
Adoption Test - Account 31,USERLEVEL,-8,User 4,4,43,118,72,179,1,370,9444,9234
Adoption Test - Account 32,USERLEVEL,-8,User 4,49,22,138,75,194,42,803,4223,12428
Adoption Test - Account 33,USERLEVEL,-8,User 4,17,29,178,46,179,13,266,6530,17245
Adoption Test - Account 34,USERLEVEL,-8,User 4,64,49,73,63,187,13,326,3459,15964
Adoption Test - Account 35,USERLEVEL,-8,User 4,74,30,64,58,203,7,658,6375,7142
Adoption Test - Account 36,USERLEVEL,-8,User 4,8,28,55,49,233,42,524,1047,3041
Adoption Test - Account 37,USERLEVEL,-8,User 4,50,36,55,17,201,55,957,9138,11660
Adoption Test - Account 38,USERLEVEL,-8,User 4,25,32,172,49,158,37,995,4317,4751
Adoption Test - Account 39,USERLEVEL,-8,User 4,39,24,131,52,164,52,761,4798,8525
Adoption Test - Account 40,USERLEVEL,-8,User 4,68,23,74,27,248,41,351,4785,8544
Adoption Test - Account 41,USERLEVEL,-8,User 4,37,38,179,42,126,48,601,5081,10798
Adoption Test - Account 42,USERLEVEL,-8,User 4,2,12,108,105,134,42,12,5161,5413
Adoption Test - Account 43,USERLEVEL,-8,User 4,2,23,200,135,169,21,361,1399,9553
Adoption Test - Account 44,USERLEVEL,-8,User 4,43,21,76,56,194,6,542,2858,4928
Adoption Test - Account 45,USERLEVEL,-8,User 4,15,44,198,92,106,56,834,9629,19110
Adoption Test - Account 46,USERLEVEL,-8,User 4,65,50,197,31,204,2,719,2499,3696
Adoption Test - Account 47,USERLEVEL,-8,User 4,19,43,108,78,186,40,506,2790,10406
Adoption Test - Account 48,USERLEVEL,-8,User 4,38,15,141,34,140,33,129,713,8453
Adoption Test - Account 49,USERLEVEL,-8,User 4,2,13,133,60,197,23,791,762,447
Adoption Test - Account 50,USERLEVEL,-8,User 4,82,38,130,10,217,35,196,2990,9698
Adoption Test - Account 51,USERLEVEL,-8,User 4,48,19,136,39,131,31,575,6562,16651
Adoption Test - Account 52,USERLEVEL,-8,User 4,5,27,151,147,118,29,578,2228,2843
Adoption Test - Account 53,USERLEVEL,-8,User 4,55,28,193,115,235,54,228,2869,10419
Adoption Test - Account 54,USERLEVEL,-8,User 4,76,48,160,116,131,40,278,881,788
Adoption Test - Account 55,USERLEVEL,-8,User 4,17,47,102,97,211,5,457,5907,14379
Adoption Test - Account 56,USERLEVEL,-8,User 4,17,22,86,133,159,29,727,2889,19237
Adoption Test - Account 57,USERLEVEL,-8,User 4,34,24,80,101,133,11,487,7923,5454
Adoption Test - Account 58,USERLEVEL,-8,User 4,99,24,53,9,218,12,813,5553,19768
Adoption Test - Account 59,USERLEVEL,-8,User 4,23,28,122,102,229,50,404,905,17528
Adoption Test - Account 60,USERLEVEL,-8,User 4,54,28,124,99,128,6,779,2925,17595
Adoption Test - Account 61,USERLEVEL,-8,User 4,56,11,157,131,111,24,810,2752,10940
Adoption Test - Account 62,USERLEVEL,-8,User 4,45,12,195,35,206,30,887,8716,18485
Adoption Test - Account 63,USERLEVEL,-8,User 4,13,48,164,19,163,57,262,9393,18674
Adoption Test - Account 64,USERLEVEL,-8,User 4,30,50,199,59,151,56,809,2688,10716
Adoption Test - Account 65,USERLEVEL,-8,User 4,11,29,185,39,173,34,276,7858,9351
Adoption Test - Account 66,USERLEVEL,-8,User 4,2,16,120,133,175,41,716,8251,17831
Adoption Test - Account 67,USERLEVEL,-8,User 4,92,14,155,67,173,29,613,8150,2629
Adoption Test - Account 68,USERLEVEL,-8,User 4,8,37,165,136,223,28,966,4265,6547
Adoption Test - Account 69,USERLEVEL,-8,User 4,34,40,189,41,130,16,254,6206,2604
Adoption Test - Account 70,USERLEVEL,-8,User 4,34,43,74,8,238,29,255,9894,19042
Adoption Test - Account 71,USERLEVEL,-8,User 4,40,27,170,95,200,37,106,5504,8484
Adoption Test - Account 72,USERLEVEL,-8,User 4,15,25,81,28,142,30,17,8346,17447
Adoption Test - Account 73,USERLEVEL,-8,User 4,73,19,187,62,107,46,755,2866,1092
Adoption Test - Account 74,USERLEVEL,-8,User 4,28,24,168,52,166,33,354,8287,5921
Adoption Test - Account 75,USERLEVEL,-8,User 4,45,48,148,123,196,25,1,5109,11674
Adoption Test - Account 76,USERLEVEL,-8,User 4,56,28,83,47,194,12,349,5763,2785
Adoption Test - Account 77,USERLEVEL,-8,User 4,17,30,70,28,160,12,947,7225,4639
