JBCXM__Account__r.Data_ExternalId__c,Name,JBCXM__Date__c,JBCXM__InstanceId__c,JBCXM__InstanceName__c,Page_Visits__c,Files_Downloaded__c,No_of_Report_Run__c,Page_Views__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
Adoption Test - Account 30,INSTANCELEVEL,-18,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,76,15,62,64,200,24,777,8476,6321
Adoption Test - Account 30,INSTANCELEVEL,-17,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,34,39,178,40,129,25,113,1864,7801
Adoption Test - Account 30,INSTANCELEVEL,-16,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,22,39,60,64,160,43,413,4529,2293
Adoption Test - Account 30,INSTANCELEVEL,-15,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,51,27,90,76,154,58,491,3731,8608
Adoption Test - Account 30,INSTANCELEVEL,-14,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,66,21,137,144,191,34,963,6099,16576
Adoption Test - Account 30,INSTANCELEVEL,-27,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,41,31,141,39,237,28,755,9791,3610
Adoption Test - Account 30,INSTANCELEVEL,-26,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,54,33,70,55,130,38,221,186,6444
Adoption Test - Account 30,INSTANCELEVEL,-25,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,60,46,65,14,143,17,784,1226,12381
Adoption Test - Account 30,INSTANCELEVEL,-24,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,38,10,58,59,179,45,158,3757,10775
Adoption Test - Account 30,INSTANCELEVEL,-23,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,62,48,61,65,106,55,836,5203,5620
Adoption Test - Account 30,INSTANCELEVEL,-22,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,58,11,149,127,237,41,619,3685,8582
Adoption Test - Account 30,INSTANCELEVEL,-21,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,0,35,123,150,208,54,117,6654,15324
Adoption Test - Account 30,INSTANCELEVEL,-20,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,90,29,141,29,101,40,0,9476,7407
Adoption Test - Account 30,INSTANCELEVEL,-19,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,37,49,77,23,220,5,428,7220,17143
Adoption Test - Account 30,INSTANCELEVEL,-18,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,20,43,128,58,146,49,864,2161,9140
Adoption Test - Account 30,INSTANCELEVEL,-17,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,29,28,95,132,151,59,190,7026,4731
Adoption Test - Account 30,INSTANCELEVEL,-16,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,12,33,195,44,178,52,57,5220,9992
Adoption Test - Account 30,INSTANCELEVEL,-15,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,39,18,151,23,223,56,252,9695,11633
Adoption Test - Account 30,INSTANCELEVEL,-14,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,87,42,190,95,203,34,638,4930,15080
Adoption Test - Account 30,INSTANCELEVEL,-27,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,40,49,93,77,118,12,294,2889,13589
Adoption Test - Account 30,INSTANCELEVEL,-26,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,3,35,167,109,221,11,703,7282,13943
Adoption Test - Account 30,INSTANCELEVEL,-25,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,40,25,157,68,145,9,593,4738,6345
Adoption Test - Account 30,INSTANCELEVEL,-24,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,17,48,168,138,193,26,150,1232,15281
Adoption Test - Account 30,INSTANCELEVEL,-23,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,8,34,195,47,128,26,8,6397,14486
Adoption Test - Account 30,INSTANCELEVEL,-22,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,30,39,114,83,130,38,373,2642,4447
Adoption Test - Account 30,INSTANCELEVEL,-21,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,3,10,189,143,188,23,844,9688,15732
Adoption Test - Account 30,INSTANCELEVEL,-20,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,14,19,193,2,222,17,800,6089,4152
Adoption Test - Account 30,INSTANCELEVEL,-19,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,17,22,198,91,249,29,745,4948,6255
Adoption Test - Account 30,INSTANCELEVEL,-18,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,73,48,147,24,165,42,745,7191,17669
Adoption Test - Account 30,INSTANCELEVEL,-17,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,14,19,52,23,229,25,732,5900,15253
Adoption Test - Account 30,INSTANCELEVEL,-16,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,28,37,120,145,237,31,474,1237,13649
Adoption Test - Account 30,INSTANCELEVEL,-15,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,65,43,131,98,110,9,323,5631,2484
Adoption Test - Account 30,INSTANCELEVEL,-14,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,95,12,113,49,231,2,459,8160,967
Adoption Test - Account 30,INSTANCELEVEL,-13,Production USA Instance,Adoption Test - Account 30 - Production USA Instance,95,36,165,148,154,47,888,2964,14187
Adoption Test - Account 30,INSTANCELEVEL,-12,Production USA Instance,Adoption Test - Account 30 - Production USA Instance,24,19,135,5,136,52,487,6626,5412
Adoption Test - Account 30,INSTANCELEVEL,-11,Production USA Instance,Adoption Test - Account 30 - Production USA Instance,74,13,144,93,102,21,462,3551,11267
Adoption Test - Account 30,INSTANCELEVEL,-10,Production USA Instance,Adoption Test - Account 30 - Production USA Instance,83,32,176,109,203,55,594,2794,1369
Adoption Test - Account 30,INSTANCELEVEL,-9,Production USA Instance,Adoption Test - Account 30 - Production USA Instance,69,35,128,4,108,15,399,59,9045
Adoption Test - Account 30,INSTANCELEVEL,-8,Production USA Instance,Adoption Test - Account 30 - Production USA Instance,96,39,90,26,209,53,999,5559,15953
Adoption Test - Account 30,INSTANCELEVEL,-7,Production USA Instance,Adoption Test - Account 30 - Production USA Instance,39,40,181,9,130,36,84,677,1955
Adoption Test - Account 30,INSTANCELEVEL,-6,Production USA Instance,Adoption Test - Account 30 - Production USA Instance,25,32,78,41,203,4,236,4034,3516
Adoption Test - Account 30,INSTANCELEVEL,-5,Production USA Instance,Adoption Test - Account 30 - Production USA Instance,10,28,143,51,162,59,562,6740,2977
Adoption Test - Account 30,INSTANCELEVEL,-4,Production USA Instance,Adoption Test - Account 30 - Production USA Instance,54,23,103,60,159,25,239,6607,3049
Adoption Test - Account 30,INSTANCELEVEL,-3,Production USA Instance,Adoption Test - Account 30 - Production USA Instance,43,16,171,60,239,52,256,9009,9074
Adoption Test - Account 30,INSTANCELEVEL,-2,Production USA Instance,Adoption Test - Account 30 - Production USA Instance,76,28,115,133,107,42,284,1390,7115
Adoption Test - Account 30,INSTANCELEVEL,-1,Production USA Instance,Adoption Test - Account 30 - Production USA Instance,89,26,124,5,223,32,830,5639,12058
Adoption Test - Account 30,INSTANCELEVEL,0,Production USA Instance,Adoption Test - Account 30 - Production USA Instance,42,36,51,106,122,4,175,9063,1070
Adoption Test - Account 30,INSTANCELEVEL,-13,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,92,25,78,35,190,46,969,5448,8925
Adoption Test - Account 30,INSTANCELEVEL,-12,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,32,38,191,106,123,12,545,9599,8796
Adoption Test - Account 30,INSTANCELEVEL,-11,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,13,34,139,82,243,30,349,3281,16771
Adoption Test - Account 30,INSTANCELEVEL,-10,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,85,15,128,35,119,49,861,3926,3146
Adoption Test - Account 30,INSTANCELEVEL,-9,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,48,38,195,103,125,52,568,141,10786
Adoption Test - Account 30,INSTANCELEVEL,-8,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,48,29,72,115,222,24,392,3214,14489
Adoption Test - Account 30,INSTANCELEVEL,-7,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,27,44,199,104,220,45,609,3495,3576
Adoption Test - Account 30,INSTANCELEVEL,-6,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,55,46,99,99,241,31,274,9661,2535
Adoption Test - Account 30,INSTANCELEVEL,-5,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,28,31,159,42,156,54,239,4163,18009
Adoption Test - Account 30,INSTANCELEVEL,-4,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,76,15,62,64,200,24,777,8476,6321
Adoption Test - Account 30,INSTANCELEVEL,-3,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,34,39,178,40,129,25,113,1864,7801
Adoption Test - Account 30,INSTANCELEVEL,-2,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,22,39,60,64,160,43,413,4529,2293
Adoption Test - Account 30,INSTANCELEVEL,-1,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,51,27,90,76,154,58,491,3731,8608
Adoption Test - Account 30,INSTANCELEVEL,0,Production INDIA Instance,Adoption Test - Account 30 - Production INDIA Instance,66,21,137,144,191,34,963,6099,16576
Adoption Test - Account 30,INSTANCELEVEL,-13,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,41,31,141,39,237,28,755,9791,3610
Adoption Test - Account 30,INSTANCELEVEL,-12,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,54,33,70,55,130,38,221,186,6444
Adoption Test - Account 30,INSTANCELEVEL,-11,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,60,46,65,14,143,17,784,1226,12381
Adoption Test - Account 30,INSTANCELEVEL,-10,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,38,10,58,59,179,45,158,3757,10775
Adoption Test - Account 30,INSTANCELEVEL,-9,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,62,48,61,65,106,55,836,5203,5620
Adoption Test - Account 30,INSTANCELEVEL,-8,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,58,11,149,127,237,41,619,3685,8582
Adoption Test - Account 30,INSTANCELEVEL,-7,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,0,35,123,150,208,54,117,6654,15324
Adoption Test - Account 30,INSTANCELEVEL,-6,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,90,29,141,29,101,40,0,9476,7407
Adoption Test - Account 30,INSTANCELEVEL,-5,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,37,49,77,23,220,5,428,7220,17143
Adoption Test - Account 30,INSTANCELEVEL,-4,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,20,43,128,58,146,49,864,2161,9140
Adoption Test - Account 30,INSTANCELEVEL,-3,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,29,28,95,132,151,59,190,7026,4731
Adoption Test - Account 30,INSTANCELEVEL,-2,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,12,33,195,44,178,52,57,5220,9992
Adoption Test - Account 30,INSTANCELEVEL,-1,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,39,18,151,23,223,56,252,9695,11633
Adoption Test - Account 30,INSTANCELEVEL,0,Sandbox USA Instance,Adoption Test - Account 30 - Sandbox USA Instance,87,42,190,95,203,34,638,4930,15080
Adoption Test - Account 30,INSTANCELEVEL,-13,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,40,49,93,77,118,12,294,2889,13589
Adoption Test - Account 30,INSTANCELEVEL,-12,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,3,35,167,109,221,11,703,7282,13943
Adoption Test - Account 30,INSTANCELEVEL,-11,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,40,25,157,68,145,9,593,4738,6345
Adoption Test - Account 30,INSTANCELEVEL,-10,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,17,48,168,138,193,26,150,1232,15281
Adoption Test - Account 30,INSTANCELEVEL,-9,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,8,34,195,47,128,26,8,6397,14486
Adoption Test - Account 30,INSTANCELEVEL,-8,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,30,39,114,83,130,38,373,2642,4447
Adoption Test - Account 30,INSTANCELEVEL,-7,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,3,10,189,143,188,23,844,9688,15732
Adoption Test - Account 30,INSTANCELEVEL,-6,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,14,19,193,2,222,17,800,6089,4152
Adoption Test - Account 30,INSTANCELEVEL,-5,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,17,22,198,91,249,29,745,4948,6255
Adoption Test - Account 30,INSTANCELEVEL,-4,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,73,48,147,24,165,42,745,7191,17669
Adoption Test - Account 30,INSTANCELEVEL,-3,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,14,19,52,23,229,25,732,5900,15253
Adoption Test - Account 30,INSTANCELEVEL,-2,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,28,37,120,145,237,31,474,1237,13649
Adoption Test - Account 30,INSTANCELEVEL,-1,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,65,43,131,98,110,9,323,5631,2484
Adoption Test - Account 30,INSTANCELEVEL,0,Sandbox INDIA Instance,Adoption Test - Account 30 - Sandbox INDIA Instance,95,12,113,49,231,2,459,8160,967
Adoption Test - Account 31,INSTANCELEVEL,-27,Production USA Instance,Adoption Test - Account 31 - Production USA Instance,27,44,88,15,239,14,941,493,12199
Adoption Test - Account 31,INSTANCELEVEL,-26,Production USA Instance,Adoption Test - Account 31 - Production USA Instance,89,33,78,59,193,23,496,6922,12790
Adoption Test - Account 31,INSTANCELEVEL,-25,Production USA Instance,Adoption Test - Account 31 - Production USA Instance,89,42,132,14,135,28,770,7457,15260
Adoption Test - Account 31,INSTANCELEVEL,-24,Production USA Instance,Adoption Test - Account 31 - Production USA Instance,96,14,77,14,118,54,602,7336,1566
Adoption Test - Account 31,INSTANCELEVEL,-23,Production USA Instance,Adoption Test - Account 31 - Production USA Instance,57,31,104,91,225,25,634,1809,18411
Adoption Test - Account 31,INSTANCELEVEL,-22,Production USA Instance,Adoption Test - Account 31 - Production USA Instance,39,44,111,78,172,10,776,753,2842
Adoption Test - Account 31,INSTANCELEVEL,-21,Production USA Instance,Adoption Test - Account 31 - Production USA Instance,63,48,166,39,188,42,616,6340,5073
Adoption Test - Account 31,INSTANCELEVEL,-20,Production USA Instance,Adoption Test - Account 31 - Production USA Instance,82,14,148,66,222,13,16,3909,3316
Adoption Test - Account 31,INSTANCELEVEL,-19,Production USA Instance,Adoption Test - Account 31 - Production USA Instance,44,39,144,104,185,8,858,5021,2401
Adoption Test - Account 31,INSTANCELEVEL,-18,Production USA Instance,Adoption Test - Account 31 - Production USA Instance,72,19,171,61,182,55,973,1532,11630
Adoption Test - Account 31,INSTANCELEVEL,-17,Production USA Instance,Adoption Test - Account 31 - Production USA Instance,81,29,157,50,236,12,560,2780,15326
Adoption Test - Account 31,INSTANCELEVEL,-16,Production USA Instance,Adoption Test - Account 31 - Production USA Instance,24,35,63,100,241,38,791,6277,16393
Adoption Test - Account 31,INSTANCELEVEL,-15,Production USA Instance,Adoption Test - Account 31 - Production USA Instance,82,38,184,28,137,12,432,225,924
Adoption Test - Account 31,INSTANCELEVEL,-14,Production USA Instance,Adoption Test - Account 31 - Production USA Instance,26,49,164,52,162,46,106,5868,10105
Adoption Test - Account 31,INSTANCELEVEL,-27,Production INDIA Instance,Adoption Test - Account 31 - Production INDIA Instance,27,14,194,118,122,1,213,2269,7122
Adoption Test - Account 31,INSTANCELEVEL,-26,Production INDIA Instance,Adoption Test - Account 31 - Production INDIA Instance,94,45,176,44,222,20,250,2170,14204
Adoption Test - Account 31,INSTANCELEVEL,-25,Production INDIA Instance,Adoption Test - Account 31 - Production INDIA Instance,59,27,66,29,233,11,999,1188,12084
Adoption Test - Account 31,INSTANCELEVEL,-24,Production INDIA Instance,Adoption Test - Account 31 - Production INDIA Instance,37,30,130,150,124,19,2,67,18418
Adoption Test - Account 31,INSTANCELEVEL,-23,Production INDIA Instance,Adoption Test - Account 31 - Production INDIA Instance,62,33,117,94,126,1,145,2195,8069
Adoption Test - Account 31,INSTANCELEVEL,-22,Production INDIA Instance,Adoption Test - Account 31 - Production INDIA Instance,80,48,109,100,118,15,745,2502,5198
Adoption Test - Account 31,INSTANCELEVEL,-21,Production INDIA Instance,Adoption Test - Account 31 - Production INDIA Instance,37,20,130,131,124,15,246,2059,6364
Adoption Test - Account 31,INSTANCELEVEL,-20,Production INDIA Instance,Adoption Test - Account 31 - Production INDIA Instance,5,12,196,146,214,25,548,1830,14379
Adoption Test - Account 31,INSTANCELEVEL,-19,Production INDIA Instance,Adoption Test - Account 31 - Production INDIA Instance,41,14,188,107,214,25,349,941,15026
Adoption Test - Account 31,INSTANCELEVEL,-18,Production INDIA Instance,Adoption Test - Account 31 - Production INDIA Instance,81,20,179,132,219,29,46,549,978
Adoption Test - Account 31,INSTANCELEVEL,-17,Production INDIA Instance,Adoption Test - Account 31 - Production INDIA Instance,64,30,139,116,150,51,739,6553,3387
Adoption Test - Account 31,INSTANCELEVEL,-16,Production INDIA Instance,Adoption Test - Account 31 - Production INDIA Instance,61,30,81,121,143,31,356,4194,9717
Adoption Test - Account 31,INSTANCELEVEL,-15,Production INDIA Instance,Adoption Test - Account 31 - Production INDIA Instance,5,23,96,72,225,60,718,8546,12644
Adoption Test - Account 31,INSTANCELEVEL,-14,Production INDIA Instance,Adoption Test - Account 31 - Production INDIA Instance,6,10,109,101,213,24,261,8916,9719
Adoption Test - Account 31,INSTANCELEVEL,-27,Sandbox USA Instance,Adoption Test - Account 31 - Sandbox USA Instance,93,20,192,6,102,13,154,659,3891
Adoption Test - Account 31,INSTANCELEVEL,-26,Sandbox USA Instance,Adoption Test - Account 31 - Sandbox USA Instance,71,37,118,108,208,8,209,1134,15734
Adoption Test - Account 31,INSTANCELEVEL,-25,Sandbox USA Instance,Adoption Test - Account 31 - Sandbox USA Instance,55,41,117,63,179,55,714,2888,17125
