Account,Name,Number Date,Date,InstanceId,InstanceName,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c
Alcatel-Lucent Nederland BV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,181581,31485,65996,115585
ALIMENTOS CALIDAD OPTIMA SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,68029,10673,19870,48159
Alltech Automotive LLC,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,0,0,0,0
Alpha Stamping Company,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,165694,13095,39975,125719
AMECAR AC,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,171800,39185,67471,104329
ANGLO CORP S.A. DE C.V.,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,8474,6655,1226,7248
AP DE MEXICO SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,89420,11127,20525,68895
ARGO ALMACENADORA SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,145333,36379,50988,94345
ARTICULOS SELECTOS Y JUEGOS SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,207218,35649,81669,125549
ASOC. LOC. CENTRAL ABAST. VER.,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,109102,10501,21236,87866
ASOCIACION NACIONAL PRO SUPERACION,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,0,0,0,0
AUTELIN SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,32613,12830,6283,26330
AUTOTEC DESARROLLO Y SUMINISTROS SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,167973,32028,59752,108221
BABILON LANGUAGE COACHING SC,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,62577,9074,19753,42824
Bachman Information System Inc.,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,0,0,0,0
BALEROS BANDAS Y TORNILLOS SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,158585,12181,39721,118864
BARRERA MORENO FRANCISCO,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,176787,38947,67124,109663
BEBIDAS CRISTAL S.A. DE C.V.,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,6185,8135,1178,5007
BICIMOTOS S.A.,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,83624,10777,20342,63282
blah1,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,138743,35429,50687,88056
BOESDORFER & BOESDORFER INC,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,199487,34708,81171,118316
BRINK GRAIN,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,103236,7857,21082,82154
BUSTOS MELCHOR ROBERTA,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,0,0,0,0
CAMACHO CENTENO MERINO,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,26991,11768,6068,20923
Cape Australia Onshore Pty Ltd,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,157008,35980,55616,101392
CARLOS ALBERTO GOMEZ HUERTA,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,58663,8834,19622,39041
CARRILLO BELTRAN JUAN MANUEL,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,0,0,0,0
CASTILLO ORTIZ MARIO ALBERTO,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,152137,15071,39458,112679
CENTRAL FLETERA QUERETANA SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,167129,35834,66712,100417
CH ROBINSON COMPANY,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2807,7357,494,2313
CHEP MEXICO S.A. DE C.V.,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,78011,9332,20172,57839
CIL TEXTILES PVT LTD,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,132844,13782,50316,82528
CLEAN DEL PACIFICO SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,181336,37218,70857,110479
COMARK GRAIN MARKETING,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,99007,8048,20938,78069
COMERCIALIZADORA DE EQUIPO INDUSTRI,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,17435,15669,1459,15976
COMERCIALIZADORA RIMATOM SA de CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1392983,181357,868829,524154
COMERGALV SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1261891,97658,887208,374683
COMPANIA FERNANDEZ DE MERIDA S.A.,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2511605,189695,849491,1662114
CONDUCTORES Y DERIVADOS ROSS SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1635846,212078,757384,878462
CONSORCIO EMPRESARIAL ALLEGRO SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2103658,196890,798960,1304698
CONSTRUCTIO ET STRUCTURA ROMAN SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1509081,176397,870928,638153
COORPORATIVO ALME SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2229523,191811,807451,1422072
CORPORACION MEXICANA DE POLIMEROS SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1783219,178809,763578,1019641
CORTES GARCIA ALEJANDRO CESAR,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1258309,169809,870619,387690
CRAFT INSTRUMENTOS CIENTIFICOS,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1265748,156868,883643,382105
CRIBAS Y ARRENDAMIENTOS SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1925601,198993,776440,1149161
D NOVO SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2345871,171067,819162,1526709
Dai-Ichi Kangyo Bank,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1361863,186545,865259,496604
Darta NV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1334219,128905,886727,447492
DE LAS FUENTES MARTINEZ JESUS ALBER,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2478629,189856,846311,1632318
DELGADO CAMPBELL SANTIAGO ALBERTO,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1595635,193837,754577,841058
DEX DEL NOROESTE SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2069693,212998,794990,1274703
DIKEN HERMOSILLO SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1484947,184762,874924,610023
DISTRIBUCION DE MADERA SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2199840,189533,806036,1393804
DISTRIBUIDORA DE SUMINISTROS GENERA,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1749691,206655,762142,987549
DISTRIBUIDORA SAJOR SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2603199,175883,868303,1734896
DONGGUAN JINLIYI INDUSTRIAL CO LTD,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1447646,176814,879807,567839
DOW QUIMICA MEXICANA SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1890321,189682,773716,1116605
DURAN LIZARRAGA ROMEL ALBERTO,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2317543,185211,816204,1501339
East Bay Brass Foundry,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1336784,176864,868067,468717
Eastman Kodak Company Health Sciences Division,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1305183,105801,884966,420217
ECOCAMIONES DEL NOROESTE SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2447802,208536,842253,1605549
EDMUNDO CEBALLOS SALDANA,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1565091,198167,753346,811745
ELANTAS PDG INC,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2033896,181032,792956,1240940
ELIAS ABELARDO AMARO VILLAMIL,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1453707,177290,872609,581098
EMPACADORA Y PROCESADORA DE MONTERR,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2169733,202708,803641,1366092
ENLACES NACIONALES DE AGRONEGOCIOS,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1711852,205093,760761,951091
ERNESTO GALVAN GARCIA,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2575633,176505,864920,1710713
ESPINOSA FLORES LILIANA,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1569577,179647,874829,694748
EURO CARE S DE RL DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1856522,188851,770461,1086061
EXELCO SUPPLY MANAGEMENT SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2288866,185309,814237,1474629
FABRICA DE POLIETILENO LA CIMA SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1322919,174155,876657,446262
FARMERS COOP OF RAVENNA,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1281615,183362,880542,401073
FERMAN SILVA ESTEBAN,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2402746,178245,823754,1578992
FIANZAS ATLAS SA,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1529264,170311,752106,777158
FITCH MEXICO SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1993312,181531,779991,1213321
FLORES SALAZAR ROSA ISABEL,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1422341,184300,870266,552075
FPL Group Ltd,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2137251,185034,801995,1335256
FRIGORIFICA CONTRERAS SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1674305,218381,758754,915551
FURISON ELECTRIC COMPONENT CON LTD,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2547735,176145,860788,1686947
G-L Veneer Co Inc.,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1538752,173072,872849,665903
GALASS BODAS SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1818558,183039,766059,1052499
GARCIA PEREZ AMELIA,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2258296,170155,810758,1447538
GATEWAY FS,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1290638,177336,873574,417064
GenePoint,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1263560,188942,876347,387213
GERMAN VEGA JULIAN ISIDORO,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,2375977,177772,822409,1553568
GMC Hardwoods Inc,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,1960824,200756,778020,1182804
GOMEZ MUNOZ ERIKA,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,35084,0,13223,21861
GONZALEZ GONZALEZ JULIO ENRIQUE,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,35084,0,13223,21861
GRANJA RAB SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,35084,0,13223,21861
GRUPO BAJO CERO SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,35084,0,13223,21861
GRUPO INDUSTRIAL MAQUINAS DE LIMPIE,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,35084,0,13223,21861
GRUPO PRECISION CONTROL SA DE CV,INSTANCELEVEL,-11,04/02/2012,Sandbox,Sandbox,35084,0,13223,21861
AAM Freudenberg NOK General Partnership,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
Abbett Electric Corp,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
ABOYTES AGUILAR GABRIEL,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
ACONDICIONAMIENTOS Y SERVICIOS SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
AGENCE PRESSE,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
AGROPECUARIA  A.D.L.T. S.A. DE C.V.,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
Akzenta Vertriebs GmbH,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
Alcatel-Lucent Nederland BV,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
ALIMENTOS CALIDAD OPTIMA SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
Alltech Automotive LLC,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
Alpha Stamping Company,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
AMECAR AC,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
ANGLO CORP S.A. DE C.V.,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
AP DE MEXICO SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
ARGO ALMACENADORA SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
ARTICULOS SELECTOS Y JUEGOS SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
ASOC. LOC. CENTRAL ABAST. VER.,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
ASOCIACION NACIONAL PRO SUPERACION,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
AUTELIN SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
AUTOTEC DESARROLLO Y SUMINISTROS SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
BABILON LANGUAGE COACHING SC,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
Bachman Information System Inc.,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
BALEROS BANDAS Y TORNILLOS SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
BARRERA MORENO FRANCISCO,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
BEBIDAS CRISTAL S.A. DE C.V.,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
BICIMOTOS S.A.,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
blah1,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
BOESDORFER & BOESDORFER INC,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
BRINK GRAIN,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
BUSTOS MELCHOR ROBERTA,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
CAMACHO CENTENO MERINO,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
Cape Australia Onshore Pty Ltd,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
CARLOS ALBERTO GOMEZ HUERTA,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
CARRILLO BELTRAN JUAN MANUEL,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
CASTILLO ORTIZ MARIO ALBERTO,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
CENTRAL FLETERA QUERETANA SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
CH ROBINSON COMPANY,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
CHEP MEXICO S.A. DE C.V.,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
CIL TEXTILES PVT LTD,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
CLEAN DEL PACIFICO SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
COMARK GRAIN MARKETING,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
COMERCIALIZADORA DE EQUIPO INDUSTRI,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
COMERCIALIZADORA RIMATOM SA de CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
COMERGALV SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
COMPANIA FERNANDEZ DE MERIDA S.A.,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
CONDUCTORES Y DERIVADOS ROSS SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,35084,0,13223,21861
CONSORCIO EMPRESARIAL ALLEGRO SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,911,0,911,0
CONSTRUCTIO ET STRUCTURA ROMAN SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,912,0,912,0
COORPORATIVO ALME SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,13,0,13,0
CORPORACION MEXICANA DE POLIMEROS SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,0,0,0,0
CORTES GARCIA ALEJANDRO CESAR,INSTANCELEVEL,-10,05/03/2012,Production,Production,11,0,11,0
CRAFT INSTRUMENTOS CIENTIFICOS,INSTANCELEVEL,-10,05/03/2012,Production,Production,911,0,911,0
CRIBAS Y ARRENDAMIENTOS SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,13,0,13,0
D NOVO SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,0,0,0,0
Dai-Ichi Kangyo Bank,INSTANCELEVEL,-10,05/03/2012,Production,Production,13,0,13,0
Darta NV,INSTANCELEVEL,-10,05/03/2012,Production,Production,912,0,912,0
DE LAS FUENTES MARTINEZ JESUS ALBER,INSTANCELEVEL,-10,05/03/2012,Production,Production,0,0,0,0
DELGADO CAMPBELL SANTIAGO ALBERTO,INSTANCELEVEL,-10,05/03/2012,Production,Production,13,0,13,0
DEX DEL NOROESTE SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,911,0,911,0
DIKEN HERMOSILLO SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,912,0,912,0
DISTRIBUCION DE MADERA SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,13,0,13,0
DISTRIBUIDORA DE SUMINISTROS GENERA,INSTANCELEVEL,-10,05/03/2012,Production,Production,0,0,0,0
DISTRIBUIDORA SAJOR SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,5,0,5,0
DONGGUAN JINLIYI INDUSTRIAL CO LTD,INSTANCELEVEL,-10,05/03/2012,Production,Production,911,0,911,0
DOW QUIMICA MEXICANA SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,12,0,12,0
DURAN LIZARRAGA ROMEL ALBERTO,INSTANCELEVEL,-10,05/03/2012,Production,Production,0,0,0,0
East Bay Brass Foundry,INSTANCELEVEL,-10,05/03/2012,Production,Production,13,0,13,0
Eastman Kodak Company Health Sciences Division,INSTANCELEVEL,-10,05/03/2012,Production,Production,912,0,912,0
ECOCAMIONES DEL NOROESTE SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,0,0,0,0
EDMUNDO CEBALLOS SALDANA,INSTANCELEVEL,-10,05/03/2012,Production,Production,13,0,13,0
ELANTAS PDG INC,INSTANCELEVEL,-10,05/03/2012,Production,Production,911,0,911,0
ELIAS ABELARDO AMARO VILLAMIL,INSTANCELEVEL,-10,05/03/2012,Production,Production,912,0,912,0
EMPACADORA Y PROCESADORA DE MONTERR,INSTANCELEVEL,-10,05/03/2012,Production,Production,13,0,13,0
ENLACES NACIONALES DE AGRONEGOCIOS,INSTANCELEVEL,-10,05/03/2012,Production,Production,0,0,0,0
ERNESTO GALVAN GARCIA,INSTANCELEVEL,-10,05/03/2012,Production,Production,2,0,2,0
ESPINOSA FLORES LILIANA,INSTANCELEVEL,-10,05/03/2012,Production,Production,911,0,911,0
EURO CARE S DE RL DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,12,0,12,0
EXELCO SUPPLY MANAGEMENT SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,0,0,0,0
FABRICA DE POLIETILENO LA CIMA SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,13,0,13,0
FARMERS COOP OF RAVENNA,INSTANCELEVEL,-10,05/03/2012,Production,Production,912,0,912,0
FERMAN SILVA ESTEBAN,INSTANCELEVEL,-10,05/03/2012,Production,Production,0,0,0,0
FIANZAS ATLAS SA,INSTANCELEVEL,-10,05/03/2012,Production,Production,13,0,13,0
FITCH MEXICO SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,13,0,13,0
FLORES SALAZAR ROSA ISABEL,INSTANCELEVEL,-10,05/03/2012,Production,Production,912,0,912,0
FPL Group Ltd,INSTANCELEVEL,-10,05/03/2012,Production,Production,13,0,13,0
FRIGORIFICA CONTRERAS SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,0,0,0,0
FURISON ELECTRIC COMPONENT CON LTD,INSTANCELEVEL,-10,05/03/2012,Production,Production,0,0,0,0
G-L Veneer Co Inc.,INSTANCELEVEL,-10,05/03/2012,Production,Production,911,0,911,0
GALASS BODAS SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,11,0,11,0
GARCIA PEREZ AMELIA,INSTANCELEVEL,-10,05/03/2012,Production,Production,0,0,0,0
GATEWAY FS,INSTANCELEVEL,-10,05/03/2012,Production,Production,13,0,13,0
GenePoint,INSTANCELEVEL,-10,05/03/2012,Production,Production,912,0,912,0
GERMAN VEGA JULIAN ISIDORO,INSTANCELEVEL,-10,05/03/2012,Production,Production,0,0,0,0
GMC Hardwoods Inc,INSTANCELEVEL,-10,05/03/2012,Production,Production,13,0,13,0
GOMEZ MUNOZ ERIKA,INSTANCELEVEL,-10,05/03/2012,Production,Production,13,0,13,0
GONZALEZ GONZALEZ JULIO ENRIQUE,INSTANCELEVEL,-10,05/03/2012,Production,Production,912,0,912,0
GRANJA RAB SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,13,0,13,0
GRUPO BAJO CERO SA DE CV,INSTANCELEVEL,-10,05/03/2012,Production,Production,0,0,0,0
GRUPO INDUSTRIAL MAQUINAS DE LIMPIE,INSTANCELEVEL,-10,05/03/2012,Production,Production,645377,39831,509956,135421
GRUPO PRECISION CONTROL SA DE CV,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,791676,27713,529802,261874
AAM Freudenberg NOK General Partnership,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,965771,25487,474164,491607
Abbett Electric Corp,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,728493,37673,424238,304255
ABOYTES AGUILAR GABRIEL,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,843147,29541,451013,392134
ACONDICIONAMIENTOS Y SERVICIOS SA DE CV,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,691593,34168,516141,175452
AGENCE PRESSE,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,881298,29784,461652,419646
AGROPECUARIA  A.D.L.T. S.A. DE C.V.,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,765798,32507,434556,331242
Akzenta Vertriebs GmbH,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,999029,33065,480913,518116
Alcatel-Lucent Nederland BV,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,728277,30161,522957,205320
ALIMENTOS CALIDAD OPTIMA SA DE CV,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,797017,30321,440072,356945
Alltech Automotive LLC,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,910628,30436,466629,443999
Alpha Stamping Company,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,631139,34422,507946,123193
AMECAR AC,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,777998,30301,529134,248864
ANGLO CORP S.A. DE C.V.,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,958863,28945,472697,486166
AP DE MEXICO SA DE CV,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,720258,30654,423697,296561
ARGO ALMACENADORA SA DE CV,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,835756,29903,450197,385559
ARTICULOS SELECTOS Y JUEGOS SA DE CV,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,681606,38529,514606,167000
ASOC. LOC. CENTRAL ABAST. VER.,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,871608,28090,460253,411355
ASOCIACION NACIONAL PRO SUPERACION,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,754789,32564,430776,324013
AUTELIN SA DE CV,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,987991,29575,476918,511073
AUTOTEC DESARROLLO Y SUMINISTROS SA DE CV,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,719431,35009,521830,197601
BABILON LANGUAGE COACHING SC,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,789624,28468,438908,350716
Bachman Information System Inc.,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,903284,26502,465479,437805
BALEROS BANDAS Y TORNILLOS SA DE CV,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,619319,30463,505730,113589
BARRERA MORENO FRANCISCO,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,765213,30822,527712,237501
BEBIDAS CRISTAL S.A. DE C.V.,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,951217,33159,471624,479593
BICIMOTOS S.A.,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,702396,40280,413533,288863
blah1,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,827259,30747,448375,378884
BOESDORFER & BOESDORFER INC,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,669380,37662,512804,156576
BRINK GRAIN,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,863971,26894,459154,404817
BUSTOS MELCHOR ROBERTA,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,747060,30746,429386,317674
CAMACHO CENTENO MERINO,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,979933,31303,475411,504522
Cape Australia Onshore Pty Ltd,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,709257,35688,519580,189677
CARLOS ALBERTO GOMEZ HUERTA,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,782338,31971,437796,344542
CARRILLO BELTRAN JUAN MANUEL,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,895854,25505,463724,432130
CASTILLO ORTIZ MARIO ALBERTO,INSTANCELEVEL,-10,05/03/2012,Sandbox,Sandbox,590919,28057,484713,106206
