Account,Name,Date,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
CARHLUC CARROCERIAS Y REMOLQUES SA DE CV,ACCOUNTLEVEL,-27,8821,5169,1631,13442,720,788,72,1553,1779
Alltech Automotive LLC,ACCOUNTLEVEL,-27,1651,6792,1842,8104,437,939,158,1239,2009
DALE VALOR A MEXICO SC,ACCOUNTLEVEL,-27,6562,1959,14101,11607,567,619,378,1338,2273
SPIN MASTER MEXICO SA DE CV,ACCOUNTLEVEL,-27,5921,3323,10194,6994,576,662,100,1435,2202
ATTEBURY GRAIN,ACCOUNTLEVEL,-27,3348,1485,12538,10573,431,1066,29,1359,1825
Vicor,ACCOUNTLEVEL,-27,4250,9565,9894,12373,485,765,159,1134,1971
Baja Inc,ACCOUNTLEVEL,-27,960,10203,730,9838,612,811,7,1007,2404
National Assn of Printing Ink,ACCOUNTLEVEL,-27,9353,3102,115,7788,497,923,284,1614,1526
MA PATRICIA ROSALES HERNANDEZ,ACCOUNTLEVEL,-27,6700,856,4222,12087,409,600,298,1808,2166
EVERTIS DE MEXICO SA DE CV,ACCOUNTLEVEL,-27,9344,10831,9806,2120,696,1094,203,1150,2284
GENERAL DE CERAMICA S A DE C V,ACCOUNTLEVEL,-27,8276,209,2808,3872,679,603,48,1521,1532
GRUPO VACTREK SA DE CV,ACCOUNTLEVEL,-27,12524,2084,5356,13448,654,1075,427,1534,2379
JUAN ANGEL FLORES AGUIRRE,ACCOUNTLEVEL,-27,10458,1873,12442,8077,777,1016,355,1442,1924
Triumph Tool NC Inc,ACCOUNTLEVEL,-27,10755,7317,10678,951,493,773,230,1597,2406
Darta NV,ACCOUNTLEVEL,-27,12790,9133,12051,3563,356,661,99,1828,2024
COTY UK LTD,ACCOUNTLEVEL,-27,1412,1881,12774,11794,788,818,379,1426,1513
Deal Partners Limited,ACCOUNTLEVEL,-27,12658,6919,4538,2427,665,708,391,1036,2203
IRISA ADHESIVES CORPORATION SA DE CV,ACCOUNTLEVEL,-27,5291,9235,4441,3277,589,1087,89,1902,2301
BOESDORFER & BOESDORFER INC,ACCOUNTLEVEL,-27,12679,10384,4377,6186,525,994,39,1586,2373
GKN Sinter Metals,ACCOUNTLEVEL,-27,6650,10191,4347,14424,469,782,8,1096,2152
AGENCE PRESSE,ACCOUNTLEVEL,-27,5422,7721,10778,10547,313,1020,463,1317,2030
Vesco Foods Pty Ltd,ACCOUNTLEVEL,-27,455,8422,2012,8737,414,920,465,1849,1764
AUREA SOFTWARE INC,ACCOUNTLEVEL,-27,3853,9646,6342,2628,458,1035,106,1041,1538
Ocean Sports Wear,ACCOUNTLEVEL,-27,2601,7387,7397,4299,671,828,273,1454,1593
NOVA INSTRUMENTS SERVICE SA DE CV,ACCOUNTLEVEL,-27,1728,14709,8745,4762,667,659,242,1766,2209
RAUL MORALES RAMIREZ,ACCOUNTLEVEL,-27,12957,8637,8300,14447,639,768,475,1125,2255
STANLEY BOSTITCH SA DE CV,ACCOUNTLEVEL,-27,11442,5726,5265,1641,604,917,414,1063,2032
UNIFOODS SA DE CV,ACCOUNTLEVEL,-27,3101,1790,12329,5070,694,656,158,1200,2037
TOMAS MARTINEZ PATLAN,ACCOUNTLEVEL,-27,4849,4765,5705,7389,797,1024,475,1100,1524
JARDINS DE NORTENE,ACCOUNTLEVEL,-27,8156,2157,8719,13346,644,1096,274,1303,2069
Terry Store age spa,ACCOUNTLEVEL,-27,13539,3951,1018,13800,581,601,433,1721,1739
Goldie Marketing Pty Ltd,ACCOUNTLEVEL,-27,10538,6322,5182,13894,510,624,320,1660,1596
ST. CLAIR SERVICE,ACCOUNTLEVEL,-27,12912,9274,76,1749,595,897,264,1867,1939
Scottish Shellfish Marketing Group Ltd,ACCOUNTLEVEL,-27,3611,10217,3575,990,691,669,257,1145,1803
CARNES KM SA DE CV,ACCOUNTLEVEL,-27,1706,6377,2769,14865,533,718,450,1603,1515
COMERCIALIZADORA UNICOR SA DE CV,ACCOUNTLEVEL,-27,10838,6658,5262,10181,696,799,33,1526,2121
COMNET SA DE CV,ACCOUNTLEVEL,-27,1009,8897,1048,5703,358,634,110,1683,1632
DISTRIB Y COMERC KOWALSKY SA DE CV,ACCOUNTLEVEL,-27,4918,13249,8983,2032,341,808,99,1176,1808
FRUITCORP SA DE CV,ACCOUNTLEVEL,-27,8870,1491,6562,3767,655,963,129,1440,1845
ORIGINALES THELVA SA DE CV,ACCOUNTLEVEL,-27,5636,13003,8033,5468,301,625,53,1964,1981
SISTEMAS MECANICOS E HIDRAULICOS SA DE CV,ACCOUNTLEVEL,-27,7764,1913,14629,8957,453,939,247,1551,1766
COMERCIALIZADORA RIMATOM SA de CV,ACCOUNTLEVEL,-27,6766,1218,10012,11243,605,1078,406,1435,1627
K & S Contractors Supply Co,ACCOUNTLEVEL,-27,6638,4890,9283,1023,511,1028,375,1270,2135
Tioga Hardwoods Inc,ACCOUNTLEVEL,-27,10503,7255,8156,10378,518,806,217,1490,2469
GHCL Limited,ACCOUNTLEVEL,-27,10011,14728,4337,2825,355,787,467,1497,1968
Motion Industries Inc.,ACCOUNTLEVEL,-27,3424,3084,1351,1028,496,800,84,1747,2361
SUKETU ORGANICS PRIVATE LIMITED,ACCOUNTLEVEL,-27,7339,13773,11596,2862,517,889,305,1166,2438
Quantum Foods,ACCOUNTLEVEL,-27,3625,12745,1297,14444,375,628,40,1042,1612
Family Magazine,ACCOUNTLEVEL,-27,4175,12995,5895,10918,711,942,315,1820,2352
PROGRESSIVE AG PARTNERS,ACCOUNTLEVEL,-27,3595,8015,481,13672,669,678,34,1720,2091
Innovative Laser Inc,ACCOUNTLEVEL,-27,4306,1485,1040,9720,521,914,446,1961,1657
Addis Housewares Ltd,ACCOUNTLEVEL,-27,9945,10840,11062,4376,636,802,290,1996,2070
SIGMADIS BRIGNAIS,ACCOUNTLEVEL,-27,13807,9477,12972,10006,560,772,255,1344,1527
APLNG,ACCOUNTLEVEL,-27,7037,2375,8226,9055,756,1009,338,1493,1632
Quince Hungary Kft,ACCOUNTLEVEL,-27,8922,5318,12566,11956,763,952,138,1663,2459
Jandel Scientific Inc.,ACCOUNTLEVEL,-27,6001,5461,1149,7553,786,772,182,1392,1579
Viking Tool & Steel,ACCOUNTLEVEL,-27,2789,2019,9500,618,787,1056,235,1929,2474
HIELO Y REFRIGERACION DE CABORCA SA DE CV,ACCOUNTLEVEL,-27,9120,12113,4296,12287,703,723,25,1203,2089
MAPE USA,ACCOUNTLEVEL,-27,13767,13751,1855,11265,645,719,286,1607,2254
CONSORCIO DE ALIM DEL CARIBE SA DE CV,ACCOUNTLEVEL,-27,10597,7851,5037,14219,373,994,24,1073,2299
PRODUCCIONES AGRICOLA DE TABASCO SA CV,ACCOUNTLEVEL,-27,11538,4565,7185,12515,723,1020,373,1090,1985
RICARDO ALEJANDRO DE LEON PEDROZA,ACCOUNTLEVEL,-27,5093,1646,4815,10617,346,644,266,1223,1843
M&M SERVICE CO,ACCOUNTLEVEL,-27,2580,2504,4163,6205,306,631,20,1542,1550
CARROLLTON FARMERS ELEVATOR CO,ACCOUNTLEVEL,-27,8117,954,11451,5988,653,894,196,1197,1677
L and P Financial Services Co,ACCOUNTLEVEL,-27,13017,129,13471,13028,378,954,203,1187,1776
Ingenieria y Maquinaria de Guadalupe SA de CV,ACCOUNTLEVEL,-27,8571,2072,12109,8957,452,1057,483,1510,1600
CATMADER SL,ACCOUNTLEVEL,-27,4101,13338,9175,10728,356,783,245,1576,1746
Tekno Inc,ACCOUNTLEVEL,-27,6421,7714,10826,6249,341,655,165,1942,1622
LUIS MANUEL REYES VAZQUEZ,ACCOUNTLEVEL,-27,8816,4958,2497,8621,733,809,150,1403,2469
COMPUESPECIALISTAS DE SONORA SA DE CV,ACCOUNTLEVEL,-27,14962,4844,9864,13890,592,829,380,1451,1916
CRIBAS Y ARRENDAMIENTOS SA DE CV,ACCOUNTLEVEL,-27,7337,1196,13156,7114,653,761,50,1186,1816
PRODUCTOS CRIBADOS DEL NOROESTE SA DE CV,ACCOUNTLEVEL,-27,5880,10077,4694,7684,475,904,217,1525,2498
COMERGALV SA DE CV,ACCOUNTLEVEL,-27,5277,3106,5132,3534,485,875,204,1706,1655
FABRICA DE HIGIENICOS Y TUBOS DECARTON SA DE CV,ACCOUNTLEVEL,-27,6898,13869,503,10917,705,811,178,1960,1749
ORGANIZACION EMPRESARIAL POSTES Y CONSTRUCCIONES S,ACCOUNTLEVEL,-27,11494,6064,1465,6064,546,1025,113,1458,2043
Pintura Estampado y Montaje Sapi de CV,ACCOUNTLEVEL,-27,13113,14401,4151,11731,758,801,69,1899,1536
PROD Y DIS VER FRESCAS GUIJOSA SC RL CV,ACCOUNTLEVEL,-27,11610,8571,6109,4464,792,813,67,1134,2248
TERENTRO SA DE CV,ACCOUNTLEVEL,-27,12772,5716,14170,9980,346,801,306,1969,2040
FUNTASTIC LIMITED,ACCOUNTLEVEL,-27,9800,9025,7169,10140,744,746,58,1639,1785
DeeTag USA,ACCOUNTLEVEL,-27,6617,8274,10495,9969,666,612,89,1667,1797
Lakeland Village,ACCOUNTLEVEL,-27,6283,5510,4779,1264,539,1065,343,1034,1633
CHAOAN SWEET BEST FOOD CO LTD,ACCOUNTLEVEL,-27,3435,1003,14611,11836,305,1035,96,1233,1983
Cadbury Beverages Div Cadbury,ACCOUNTLEVEL,-27,8869,13918,12362,14190,797,1018,180,1389,1702
Do not Use1,ACCOUNTLEVEL,-27,12828,2552,7754,4344,344,981,294,1577,2342
Oil Chem Research Corp,ACCOUNTLEVEL,-27,12905,4491,13734,10142,738,816,18,1963,2335
LICK ELEVATOR,ACCOUNTLEVEL,-27,9604,8027,4720,2306,300,799,214,1501,2445
Quanex Screens LLC,ACCOUNTLEVEL,-27,7300,12955,4218,6448,671,1085,380,1124,1987
A and T unlimit Limited,ACCOUNTLEVEL,-28,10459,3708,14527,8419,783,619,240,1888,1869
Sienna Gold Ltd,ACCOUNTLEVEL,-28,275,3602,6671,13050,717,800,484,1067,2381
COLD EXPRESS SA DE CV,ACCOUNTLEVEL,-28,13818,14716,8142,8606,615,792,170,1489,2324
Murex N.A. Ltd,ACCOUNTLEVEL,-28,14444,8501,11013,1212,616,691,245,1938,2037
Via Systems,ACCOUNTLEVEL,-28,10514,9893,11677,3972,780,630,191,1802,2075
DAKTEL COMUNICACIONES SA DE CV,ACCOUNTLEVEL,-28,9321,3600,4416,6269,655,691,41,1232,2217
DLI REFACCIONES Y SERVICIOS INTEGTRALES S DE RL DE,ACCOUNTLEVEL,-28,2477,9720,10936,241,525,912,103,1155,2264
OBED GERARDO ARELLANO GUTIERREZ,ACCOUNTLEVEL,-28,4590,10597,6214,3039,486,1089,107,1172,1635
REFRIGERACION COMER AGROPECU,ACCOUNTLEVEL,-28,8857,3197,14932,14958,443,714,18,1035,1747
Anunay Fab Ltd,ACCOUNTLEVEL,-28,13391,8811,6072,8324,403,658,397,1244,2037
SUPER URECOAT INDUSTRIES,ACCOUNTLEVEL,-28,12616,5227,10451,14792,472,694,154,1320,2110
Jadow B & Sons Inc,ACCOUNTLEVEL,-28,10470,10699,7567,114,486,1006,173,1431,2140
Republic of Nauru Phosphate (RONPHOS) Corporation,ACCOUNTLEVEL,-28,11962,13046,5416,5235,768,893,104,1828,1570
CARHLUC CARROCERIAS Y REMOLQUES SA DE CV,ACCOUNTLEVEL,-28,11825,11314,9731,2391,525,694,147,1421,1872
Alltech Automotive LLC,ACCOUNTLEVEL,-28,3594,14180,13544,7279,738,996,470,1314,1786
DALE VALOR A MEXICO SC,ACCOUNTLEVEL,-28,11390,297,6955,3897,390,842,351,1512,2163
SPIN MASTER MEXICO SA DE CV,ACCOUNTLEVEL,-28,525,8640,7693,8882,701,994,467,1098,1972
ATTEBURY GRAIN,ACCOUNTLEVEL,-28,11946,8136,14037,13226,722,1013,245,1111,1744
Vicor,ACCOUNTLEVEL,-28,73,7563,10166,7075,332,1039,189,1639,2471
Baja Inc,ACCOUNTLEVEL,-28,9666,7837,11953,14571,771,927,258,1209,2476
National Assn of Printing Ink,ACCOUNTLEVEL,-28,2257,11408,8682,242,327,667,89,1285,2124
MA PATRICIA ROSALES HERNANDEZ,ACCOUNTLEVEL,-28,10721,11562,12357,3650,625,1082,32,2000,2309
EVERTIS DE MEXICO SA DE CV,ACCOUNTLEVEL,-28,4110,9493,6868,12661,328,758,165,1538,1762
GENERAL DE CERAMICA S A DE C V,ACCOUNTLEVEL,-28,4831,8939,12063,14806,447,1071,92,1584,2223
GRUPO VACTREK SA DE CV,ACCOUNTLEVEL,-28,11196,5899,9550,11464,688,1054,80,1442,2204
JUAN ANGEL FLORES AGUIRRE,ACCOUNTLEVEL,-28,2022,13096,1757,7495,747,687,364,1491,1891
Triumph Tool NC Inc,ACCOUNTLEVEL,-28,4603,3923,14033,10163,791,649,408,1451,1865
Darta NV,ACCOUNTLEVEL,-28,5184,7584,6454,5643,701,788,32,1384,1935
COTY UK LTD,ACCOUNTLEVEL,-28,8405,1938,5853,6291,596,640,128,1527,1665
Deal Partners Limited,ACCOUNTLEVEL,-28,4366,1771,14750,11464,540,797,230,1809,2336
IRISA ADHESIVES CORPORATION SA DE CV,ACCOUNTLEVEL,-28,14760,5873,12566,10373,469,628,156,1153,2408
BOESDORFER & BOESDORFER INC,ACCOUNTLEVEL,-28,11641,3538,9689,9135,764,645,285,1475,1688
GKN Sinter Metals,ACCOUNTLEVEL,-28,12158,8428,14452,3990,621,1024,216,1323,1686
AGENCE PRESSE,ACCOUNTLEVEL,-28,9916,6590,2016,5777,338,680,490,1832,1759
Vesco Foods Pty Ltd,ACCOUNTLEVEL,-28,13365,5318,11441,4103,670,915,473,1537,1756
AUREA SOFTWARE INC,ACCOUNTLEVEL,-28,7848,9075,1835,8712,622,770,48,1204,1555
Ocean Sports Wear,ACCOUNTLEVEL,-28,14656,14145,11791,8867,359,672,72,1906,2240
NOVA INSTRUMENTS SERVICE SA DE CV,ACCOUNTLEVEL,-28,6452,4738,14591,6569,750,709,3,1865,1801
RAUL MORALES RAMIREZ,ACCOUNTLEVEL,-28,13353,9426,13361,6872,632,615,420,1138,2164
STANLEY BOSTITCH SA DE CV,ACCOUNTLEVEL,-28,12865,3182,241,1389,458,603,206,1259,2471
UNIFOODS SA DE CV,ACCOUNTLEVEL,-28,4431,3909,5738,10089,453,604,340,1153,1610
TOMAS MARTINEZ PATLAN,ACCOUNTLEVEL,-28,9199,6547,12477,5505,301,848,75,1208,2399
JARDINS DE NORTENE,ACCOUNTLEVEL,-28,4872,8410,8278,13123,667,994,366,1790,1531
Terry Store age spa,ACCOUNTLEVEL,-28,9829,14754,5125,349,538,1100,358,1707,2260
Goldie Marketing Pty Ltd,ACCOUNTLEVEL,-28,12907,4963,3194,2337,675,986,289,1867,1684
ST. CLAIR SERVICE,ACCOUNTLEVEL,-28,4606,12705,11849,2669,505,803,400,1889,2379
Scottish Shellfish Marketing Group Ltd,ACCOUNTLEVEL,-28,14541,2813,3803,12093,623,638,1,1811,2262
CARNES KM SA DE CV,ACCOUNTLEVEL,-28,12727,9274,8982,6540,375,813,79,1748,1717
COMERCIALIZADORA UNICOR SA DE CV,ACCOUNTLEVEL,-28,5697,5745,13419,3239,382,759,178,1970,2232
COMNET SA DE CV,ACCOUNTLEVEL,-28,229,12823,5899,12007,767,669,24,1507,2306
DISTRIB Y COMERC KOWALSKY SA DE CV,ACCOUNTLEVEL,-28,13327,11342,582,1294,712,973,251,1436,2142
FRUITCORP SA DE CV,ACCOUNTLEVEL,-28,14086,2524,3589,937,429,1094,325,1039,1716
ORIGINALES THELVA SA DE CV,ACCOUNTLEVEL,-28,8064,13719,13723,6092,604,648,393,1036,1803
SISTEMAS MECANICOS E HIDRAULICOS SA DE CV,ACCOUNTLEVEL,-28,7934,14675,13483,12489,350,925,66,1793,1992
COMERCIALIZADORA RIMATOM SA de CV,ACCOUNTLEVEL,-28,7778,5139,7984,5599,725,982,486,1575,2213
K & S Contractors Supply Co,ACCOUNTLEVEL,-28,1209,10626,11251,2757,738,798,150,1037,1821
Tioga Hardwoods Inc,ACCOUNTLEVEL,-28,12217,3937,4054,9015,778,1049,491,1468,1750
GHCL Limited,ACCOUNTLEVEL,-28,3706,13942,12336,14515,425,897,402,1892,1988
Motion Industries Inc.,ACCOUNTLEVEL,-28,6022,3195,10795,10886,325,707,128,1705,1742
SUKETU ORGANICS PRIVATE LIMITED,ACCOUNTLEVEL,-28,11136,9530,9000,7899,777,706,448,1281,1786
Quantum Foods,ACCOUNTLEVEL,-28,10546,12080,5481,6224,365,949,139,1202,1965
Family Magazine,ACCOUNTLEVEL,-28,7838,6778,12801,9779,300,882,173,1058,1966
PROGRESSIVE AG PARTNERS,ACCOUNTLEVEL,-28,3466,6826,13981,13914,778,692,202,1245,2126
Innovative Laser Inc,ACCOUNTLEVEL,-28,5068,10333,13747,7802,614,758,331,1013,1768
Addis Housewares Ltd,ACCOUNTLEVEL,-28,3499,1331,11394,1980,480,806,484,1629,2163
SIGMADIS BRIGNAIS,ACCOUNTLEVEL,-28,5712,7359,8518,3250,629,813,35,1179,2273
APLNG,ACCOUNTLEVEL,-28,6180,9527,6395,11932,380,647,144,1834,1970
Quince Hungary Kft,ACCOUNTLEVEL,-28,535,6395,5163,11935,677,974,88,1089,1528
Jandel Scientific Inc.,ACCOUNTLEVEL,-28,540,2712,10562,5503,361,830,237,1040,2222
Viking Tool & Steel,ACCOUNTLEVEL,-28,8362,10650,8134,1045,444,902,41,1570,1852
HIELO Y REFRIGERACION DE CABORCA SA DE CV,ACCOUNTLEVEL,-28,483,11467,6441,502,643,1092,73,1386,1587
MAPE USA,ACCOUNTLEVEL,-28,59,3461,9356,8566,392,829,175,1264,1555
CONSORCIO DE ALIM DEL CARIBE SA DE CV,ACCOUNTLEVEL,-28,12275,7773,7478,7904,519,825,153,1642,2276
PRODUCCIONES AGRICOLA DE TABASCO SA CV,ACCOUNTLEVEL,-28,9228,14324,9116,7461,727,759,490,1264,2102
RICARDO ALEJANDRO DE LEON PEDROZA,ACCOUNTLEVEL,-28,13983,5854,5251,2092,720,1080,212,1617,1757
M&M SERVICE CO,ACCOUNTLEVEL,-28,9132,9196,8655,6133,680,1007,93,1003,1796
CARROLLTON FARMERS ELEVATOR CO,ACCOUNTLEVEL,-28,192,12560,594,3749,671,1063,338,1672,2287
L and P Financial Services Co,ACCOUNTLEVEL,-28,14579,8959,5033,6788,426,882,115,1820,1750
Ingenieria y Maquinaria de Guadalupe SA de CV,ACCOUNTLEVEL,-28,14174,1034,5294,10615,300,696,233,1469,2407
CATMADER SL,ACCOUNTLEVEL,-28,5598,7951,3298,7286,799,819,431,1573,2157
Tekno Inc,ACCOUNTLEVEL,-28,6876,12369,5465,1306,789,1043,129,1305,2143
LUIS MANUEL REYES VAZQUEZ,ACCOUNTLEVEL,-28,14069,4106,4629,9391,468,932,450,1889,1910
COMPUESPECIALISTAS DE SONORA SA DE CV,ACCOUNTLEVEL,-28,7027,1579,4451,8073,579,849,47,1350,1945
CRIBAS Y ARRENDAMIENTOS SA DE CV,ACCOUNTLEVEL,-28,1558,4045,5088,7952,490,992,358,1967,2438
PRODUCTOS CRIBADOS DEL NOROESTE SA DE CV,ACCOUNTLEVEL,-28,2458,14053,10405,9853,437,855,50,1802,1620
COMERGALV SA DE CV,ACCOUNTLEVEL,-28,8952,689,9560,1403,371,661,97,1017,2208
FABRICA DE HIGIENICOS Y TUBOS DECARTON SA DE CV,ACCOUNTLEVEL,-28,1908,490,1371,7271,345,644,289,1683,1548
ORGANIZACION EMPRESARIAL POSTES Y CONSTRUCCIONES S,ACCOUNTLEVEL,-28,3930,12333,7951,1632,708,916,130,1832,2226
Pintura Estampado y Montaje Sapi de CV,ACCOUNTLEVEL,-28,11471,2571,8596,7054,524,752,484,1887,1840
PROD Y DIS VER FRESCAS GUIJOSA SC RL CV,ACCOUNTLEVEL,-28,10507,5603,1397,9709,626,658,283,1727,2470
TERENTRO SA DE CV,ACCOUNTLEVEL,-28,8318,10880,9473,14975,402,668,297,1843,2238
FUNTASTIC LIMITED,ACCOUNTLEVEL,-28,11327,9657,5717,11081,656,1075,204,1150,1841
DeeTag USA,ACCOUNTLEVEL,-28,5845,10004,37,2693,492,954,16,1994,2051
Lakeland Village,ACCOUNTLEVEL,-28,12408,5734,10014,11858,780,826,344,1525,2277
CHAOAN SWEET BEST FOOD CO LTD,ACCOUNTLEVEL,-28,11470,3827,12752,6866,396,1040,235,1373,1974
Cadbury Beverages Div Cadbury,ACCOUNTLEVEL,-28,8013,7820,12076,9546,577,934,440,1342,1810
Do not Use1,ACCOUNTLEVEL,-28,1721,10806,12289,12022,413,1001,74,1371,1633
Oil Chem Research Corp,ACCOUNTLEVEL,-28,12589,4005,8677,14912,393,868,23,1635,1602
LICK ELEVATOR,ACCOUNTLEVEL,-28,7222,2373,13625,1222,598,1023,121,1984,2432
Quanex Screens LLC,ACCOUNTLEVEL,-28,846,9461,6921,2334,664,833,189,1381,2259
A and T unlimit Limited,ACCOUNTLEVEL,-29,5298,9182,6891,5233,402,712,86,1049,2467
Sienna Gold Ltd,ACCOUNTLEVEL,-29,10334,7943,11975,10605,559,780,412,1726,1700
COLD EXPRESS SA DE CV,ACCOUNTLEVEL,-29,10656,4667,6918,5999,699,838,29,1681,2048
Murex N.A. Ltd,ACCOUNTLEVEL,-29,663,13253,3688,6444,645,979,363,1423,2433
Via Systems,ACCOUNTLEVEL,-29,10933,11591,13261,12149,660,1010,213,1463,1568
DAKTEL COMUNICACIONES SA DE CV,ACCOUNTLEVEL,-29,704,9050,11629,8063,539,890,113,1766,1686
DLI REFACCIONES Y SERVICIOS INTEGTRALES S DE RL DE,ACCOUNTLEVEL,-29,5603,3077,13901,7103,628,1091,148,1944,2489
OBED GERARDO ARELLANO GUTIERREZ,ACCOUNTLEVEL,-29,11171,5060,4717,5534,798,1029,316,1228,1713
REFRIGERACION COMER AGROPECU,ACCOUNTLEVEL,-29,9571,14827,1408,6184,583,968,376,1553,2312
Anunay Fab Ltd,ACCOUNTLEVEL,-29,8676,10406,1888,903,559,847,210,1870,1903
SUPER URECOAT INDUSTRIES,ACCOUNTLEVEL,-29,1740,8537,9959,6450,438,849,168,1063,1750
Jadow B & Sons Inc,ACCOUNTLEVEL,-29,14067,8440,8678,7908,381,677,213,1553,2429
Republic of Nauru Phosphate (RONPHOS) Corporation,ACCOUNTLEVEL,-29,1028,3749,8627,126,370,903,132,1620,2019
CARHLUC CARROCERIAS Y REMOLQUES SA DE CV,ACCOUNTLEVEL,-29,13035,119,14564,10140,645,950,309,1445,2299
Alltech Automotive LLC,ACCOUNTLEVEL,-29,13853,5603,9622,9177,424,956,31,1529,2017
DALE VALOR A MEXICO SC,ACCOUNTLEVEL,-29,11708,12859,1977,13004,445,1017,442,1574,2423
SPIN MASTER MEXICO SA DE CV,ACCOUNTLEVEL,-29,11478,114,5465,13443,460,822,321,1466,2310
ATTEBURY GRAIN,ACCOUNTLEVEL,-29,3878,5975,13104,7080,346,957,351,1920,1950
Vicor,ACCOUNTLEVEL,-29,5712,10962,14653,1881,723,1051,151,1985,1980
Baja Inc,ACCOUNTLEVEL,-29,11249,7147,8067,2996,478,979,403,1070,1641
National Assn of Printing Ink,ACCOUNTLEVEL,-29,7936,9770,3125,8474,786,635,464,1758,2108
MA PATRICIA ROSALES HERNANDEZ,ACCOUNTLEVEL,-29,11839,124,7035,9450,558,1034,228,1383,1624
EVERTIS DE MEXICO SA DE CV,ACCOUNTLEVEL,-29,2300,9058,2872,1074,550,615,118,1852,2112
GENERAL DE CERAMICA S A DE C V,ACCOUNTLEVEL,-29,3315,7109,148,9560,475,999,170,1145,1798
GRUPO VACTREK SA DE CV,ACCOUNTLEVEL,-29,11472,8673,8644,3215,538,990,197,1786,1729
JUAN ANGEL FLORES AGUIRRE,ACCOUNTLEVEL,-29,2116,1853,10103,2606,752,815,300,1962,2285
Triumph Tool NC Inc,ACCOUNTLEVEL,-29,967,4362,1597,5348,429,871,366,1046,1754
Darta NV,ACCOUNTLEVEL,-29,5594,2488,13183,10388,726,612,316,1945,1808
COTY UK LTD,ACCOUNTLEVEL,-29,1852,8204,14041,4682,422,761,13,1029,2286
Deal Partners Limited,ACCOUNTLEVEL,-29,14673,2935,1353,4309,789,1069,495,1306,1703
IRISA ADHESIVES CORPORATION SA DE CV,ACCOUNTLEVEL,-29,6138,1923,1550,13120,383,901,480,1637,1670
BOESDORFER & BOESDORFER INC,ACCOUNTLEVEL,-29,5064,8424,1535,274,639,943,77,1856,1959
GKN Sinter Metals,ACCOUNTLEVEL,-29,12234,6804,6166,11301,323,742,293,1452,1726
AGENCE PRESSE,ACCOUNTLEVEL,-29,4555,6136,869,2271,382,1084,186,1623,1835
Vesco Foods Pty Ltd,ACCOUNTLEVEL,-29,12579,12662,11472,1603,484,950,421,1319,2264
AUREA SOFTWARE INC,ACCOUNTLEVEL,-29,6749,3866,5874,10392,565,621,467,1002,1914
Ocean Sports Wear,ACCOUNTLEVEL,-29,13471,13948,11357,10173,439,1019,193,1303,2481
NOVA INSTRUMENTS SERVICE SA DE CV,ACCOUNTLEVEL,-29,10438,6609,8217,5965,664,790,368,1619,1997
RAUL MORALES RAMIREZ,ACCOUNTLEVEL,-29,3314,7048,252,7728,630,710,500,1480,1974
STANLEY BOSTITCH SA DE CV,ACCOUNTLEVEL,-29,8602,3519,8208,4671,336,1048,252,1393,1995
UNIFOODS SA DE CV,ACCOUNTLEVEL,-29,5488,5434,3715,13379,515,851,154,1050,1654
TOMAS MARTINEZ PATLAN,ACCOUNTLEVEL,-29,11749,2078,7662,11556,368,903,461,1198,1698
JARDINS DE NORTENE,ACCOUNTLEVEL,-29,7633,7297,13688,8449,377,885,247,1933,2462
Terry Store age spa,ACCOUNTLEVEL,-29,2475,14518,14859,5292,653,806,152,1850,1905
Goldie Marketing Pty Ltd,ACCOUNTLEVEL,-29,14661,2097,12947,6095,638,655,278,1531,2124
ST. CLAIR SERVICE,ACCOUNTLEVEL,-29,10839,14738,12183,5732,432,610,375,1854,1654
Scottish Shellfish Marketing Group Ltd,ACCOUNTLEVEL,-29,1526,12316,388,748,337,780,54,1845,1621
CARNES KM SA DE CV,ACCOUNTLEVEL,-29,13736,9761,5752,3825,306,698,248,1927,1851
COMERCIALIZADORA UNICOR SA DE CV,ACCOUNTLEVEL,-29,4795,3543,6778,10453,624,777,293,1968,2271
COMNET SA DE CV,ACCOUNTLEVEL,-29,4115,7144,1919,13990,348,944,125,1022,2230
DISTRIB Y COMERC KOWALSKY SA DE CV,ACCOUNTLEVEL,-29,11156,5325,642,10164,715,746,377,1036,1786
FRUITCORP SA DE CV,ACCOUNTLEVEL,-29,400,6662,13298,7092,503,704,262,1606,2081
ORIGINALES THELVA SA DE CV,ACCOUNTLEVEL,-29,12102,400,2470,450,639,686,295,1985,2328
SISTEMAS MECANICOS E HIDRAULICOS SA DE CV,ACCOUNTLEVEL,-29,13283,10380,12010,2197,475,693,410,1692,1785
COMERCIALIZADORA RIMATOM SA de CV,ACCOUNTLEVEL,-29,1546,4910,13482,10280,624,958,151,1858,1655
K & S Contractors Supply Co,ACCOUNTLEVEL,-29,14221,2171,807,9560,739,749,362,1090,1998
Tioga Hardwoods Inc,ACCOUNTLEVEL,-29,12068,11642,4403,9171,614,694,331,1349,2053
GHCL Limited,ACCOUNTLEVEL,-29,11702,706,14185,3462,455,1048,264,1609,2407
Motion Industries Inc.,ACCOUNTLEVEL,-29,14001,14759,4652,557,522,685,36,1873,2247
