JBCXM__Account__r.Data_ExternalId__c,Name,JBCXM__Date__c,JBCXM__User__c,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
Abacus Programming Corporation,ACCOUNTLEVEL,-8,User 3,85,21,117,31,123,59,761,1579,8613
Abberley Kooiman,ACCOUNTLEVEL,-8,User 3,6,28,182,49,228,6,126,4950,4864
Abbett Electric Corp,ACCOUNTLEVEL,-8,User 3,65,43,177,140,248,12,887,9110,15671
Abbey Press Inc,ACCOUNTLEVEL,-8,User 3,69,27,115,48,130,18,369,5910,3959
Bachman Information System Inc.,ACCOUNTLEVEL,-8,User 3,96,35,138,58,102,4,436,749,8906
Back Stage Magazine,ACCOUNTLEVEL,-8,User 3,89,15,157,52,166,29,63,9807,15820
Baker & McKenzie,ACCOUNTLEVEL,-8,User 3,2,26,80,84,112,37,454,353,1615
Balfour Maclaine International,ACCOUNTLEVEL,-8,User 3,44,46,93,36,120,59,603,9242,17870
Ball & Socket Mfg Co,ACCOUNTLEVEL,-8,User 3,20,33,66,29,190,24,849,9747,7788
Caco-Pacific Corp.,ACCOUNTLEVEL,-8,User 3,21,50,191,79,123,10,729,5235,1100
CADAM Inc.,ACCOUNTLEVEL,-8,User 3,29,41,163,150,231,56,860,5602,8109
Cadbury Beverages Div Cadbury,ACCOUNTLEVEL,-8,User 3,27,15,200,42,188,38,937,8515,7935
Cahn Instruments Inc,ACCOUNTLEVEL,-8,User 3,92,16,54,141,175,13,693,2026,13964
Cal-Pac Roofing Inc,ACCOUNTLEVEL,-8,User 3,42,47,106,145,195,21,50,7641,13792
Dai-Ichi Kangyo Bank,ACCOUNTLEVEL,-8,User 3,26,39,186,102,134,58,185,5318,8013
Daisy of California,ACCOUNTLEVEL,-8,User 3,32,30,96,143,176,50,543,5035,8556
Daley Business Forms,ACCOUNTLEVEL,-8,User 3,76,44,189,100,156,17,161,5690,19050
Dame Belts & Bag Co Inc,ACCOUNTLEVEL,-8,User 3,64,26,84,115,141,12,820,4528,3109
Dana Marketing Inc,ACCOUNTLEVEL,-8,User 3,67,36,138,72,217,57,229,7431,5078
East Bay Brass Foundry,ACCOUNTLEVEL,-8,User 3,11,14,191,126,195,27,249,9687,3455
East Coast Traders,ACCOUNTLEVEL,-8,User 3,64,33,59,132,219,15,150,1052,9040
East/West Computers Inc,ACCOUNTLEVEL,-8,User 3,71,35,50,47,141,40,949,7201,4220
Eastern Municipal Water Distri,ACCOUNTLEVEL,-8,User 3,39,10,155,77,248,29,837,3630,4936
Eastman Kodak Company Health Sciences Division,ACCOUNTLEVEL,-8,User 3,97,26,147,49,133,49,323,978,16669
Facts on File Newsletter,ACCOUNTLEVEL,-8,User 3,56,35,181,35,168,41,252,1131,6292
Family Magazine,ACCOUNTLEVEL,-8,User 3,83,32,150,8,204,9,385,8743,16229
Fedder RP Corp,ACCOUNTLEVEL,-8,User 3,44,33,116,123,215,42,832,7580,15429
Fell David H & Company Inc,ACCOUNTLEVEL,-8,User 3,30,17,178,150,196,56,339,5339,12141
Ferrara Foods & Confections,ACCOUNTLEVEL,-8,User 3,12,19,193,30,110,25,166,1174,6476
G Group,ACCOUNTLEVEL,-8,User 3,87,46,112,113,159,18,303,9532,1338
G-L Veneer Co Inc.,ACCOUNTLEVEL,-8,User 3,86,29,165,33,223,37,430,2924,7048
Galbreath Co,ACCOUNTLEVEL,-8,User 3,59,47,143,42,101,22,895,3329,19091
Gallo Ernst & Julio Winery,ACCOUNTLEVEL,-8,User 3,57,40,197,103,232,4,707,199,17352
Gamblers Anonymous,ACCOUNTLEVEL,-8,User 3,25,13,196,25,243,43,316,2107,14488
Halcyon Assoc,ACCOUNTLEVEL,-8,User 3,53,18,66,58,220,28,838,3315,5217
Hambro International Venture F,ACCOUNTLEVEL,-8,User 3,70,33,60,110,236,37,982,6656,5386
Hardy James G & Co,ACCOUNTLEVEL,-8,User 3,99,24,96,81,234,4,179,9078,19664
Harkavy Information Service,ACCOUNTLEVEL,-8,User 3,77,20,98,30,248,32,66,4151,3708
Harken Marketing Co,ACCOUNTLEVEL,-8,User 3,80,22,86,93,124,58,34,2179,18832
IBIS Systems Inc.,ACCOUNTLEVEL,-8,User 3,46,44,127,14,235,49,845,4013,10947
IBK Capital Inc,ACCOUNTLEVEL,-8,User 3,57,44,115,94,222,15,151,8856,1940
IBM Corp Data Systems Div,ACCOUNTLEVEL,-8,User 3,1,26,137,54,222,16,200,9100,4601
ICM Corp,ACCOUNTLEVEL,-8,User 3,20,44,181,65,187,26,986,2569,3934
ImageTek Corp,ACCOUNTLEVEL,-8,User 3,32,29,159,62,124,13,128,9666,14285
Jadow B & Sons Inc,ACCOUNTLEVEL,-8,User 3,82,23,84,115,236,6,643,1047,15225
Jaff Brothers Woodworks Inc,ACCOUNTLEVEL,-8,User 3,13,27,105,140,154,6,429,2525,16396
Jandel Scientific Inc.,ACCOUNTLEVEL,-8,User 3,46,18,56,54,241,6,746,9207,13938
Japanese American Citizens Lea,ACCOUNTLEVEL,-8,User 3,65,12,178,85,185,58,860,9753,1374
K & S Contractors Supply Co,ACCOUNTLEVEL,-8,User 3,94,18,163,148,131,37,794,7227,10762
Kahlert Assoc Inc,ACCOUNTLEVEL,-8,User 3,23,47,82,26,153,26,359,2105,15947
Kaiser Steel Resources Inc,ACCOUNTLEVEL,-8,User 3,93,40,83,69,202,18,410,5162,15887
Karabelas Furs Inc,ACCOUNTLEVEL,-8,User 3,96,16,67,8,177,14,158,4013,16713
Karpen & Steel Products Inc,ACCOUNTLEVEL,-8,User 3,89,40,106,106,224,42,976,6531,9633
La Costa Hotel & Spa,ACCOUNTLEVEL,-8,User 3,99,29,86,55,111,5,543,4028,3055
Lafferty RF & Co Inc,ACCOUNTLEVEL,-8,User 3,73,17,185,129,205,50,198,6842,14796
Lake County,ACCOUNTLEVEL,-8,User 3,11,40,133,23,233,42,94,6418,5632
Lakeland Village,ACCOUNTLEVEL,-8,User 3,66,14,133,94,240,28,651,6900,12399
Lexidata Corporation,ACCOUNTLEVEL,-8,User 3,82,46,130,136,175,12,521,9390,8453
Madonna Construction Co,ACCOUNTLEVEL,-8,User 3,10,47,56,43,219,52,320,5329,14484
Magma Power Co,ACCOUNTLEVEL,-8,User 3,9,31,104,51,161,21,308,3164,19521
Magna Mill Products,ACCOUNTLEVEL,-8,User 3,75,13,121,109,241,38,789,1358,13879
Majestic Entertainment,ACCOUNTLEVEL,-8,User 3,96,49,167,81,185,28,363,3582,14110
Mall Side Sports,ACCOUNTLEVEL,-8,User 3,41,49,144,68,138,48,191,232,5169
N/S Corp,ACCOUNTLEVEL,-8,User 3,80,24,177,19,223,27,783,2014,14618
Nardon Mfg Company Incorporated,ACCOUNTLEVEL,-8,User 3,42,30,170,67,183,18,20,475,18237
Nash Direct,ACCOUNTLEVEL,-8,User 3,50,14,116,41,209,43,566,1845,15795
National Assn of Printing Ink,ACCOUNTLEVEL,-8,User 3,38,39,180,62,102,2,0,6513,10838
Nixdorf Computer,ACCOUNTLEVEL,-8,User 3,6,11,135,120,144,51,531,2037,9984
O-Cel-O Div General Mills Inc.,ACCOUNTLEVEL,-8,User 3,89,13,181,20,223,17,390,9928,7044
Oakland Carbide Engineering &,ACCOUNTLEVEL,-8,User 3,14,28,88,29,248,27,821,3185,17663
Ocean Sports,ACCOUNTLEVEL,-8,User 3,45,33,160,141,144,35,40,8478,6166
Ocean Sports Wear,ACCOUNTLEVEL,-8,User 3,39,16,85,111,224,54,901,8589,15982
OKeeffes Inc,ACCOUNTLEVEL,-8,User 3,77,34,72,42,219,14,816,3509,13007
P & C Food Markets Inc,ACCOUNTLEVEL,-8,User 3,3,42,162,52,162,1,682,4704,3916
P.S.C.,ACCOUNTLEVEL,-8,User 3,64,21,131,96,125,15,692,4963,14941
PacDevco Inc,ACCOUNTLEVEL,-8,User 3,72,25,105,87,139,45,498,723,14538
Pace Press Inc,ACCOUNTLEVEL,-8,User 3,44,22,87,37,238,36,249,6291,9790
Purity-Supreme Inc.,ACCOUNTLEVEL,-8,User 3,70,38,51,143,228,18,721,4310,7951
Quadrex Corp,ACCOUNTLEVEL,-8,User 3,60,12,67,78,214,24,336,1212,142
Quaker Fashions,ACCOUNTLEVEL,-8,User 3,93,15,158,30,187,58,806,8693,16122
Queensborough Public Library,ACCOUNTLEVEL,-8,User 3,90,32,76,33,230,4,28,1151,6428
Quinn/Brein Inc,ACCOUNTLEVEL,-8,User 3,97,25,110,5,181,38,80,750,8129
Quota Systems Inc.,ACCOUNTLEVEL,-8,User 3,13,20,115,65,239,11,806,9884,6446
R-F Industries Inc,ACCOUNTLEVEL,-8,User 3,37,38,74,47,208,14,567,5543,17942
Raceway Engines,ACCOUNTLEVEL,-8,User 3,5,35,94,66,221,23,846,8630,2361
Raleigh Active Wear,ACCOUNTLEVEL,-8,User 3,76,15,131,129,113,54,352,5891,13816
Raleigh Co.,ACCOUNTLEVEL,-8,User 3,10,42,128,46,174,2,104,2780,15605
Ralston Inc.,ACCOUNTLEVEL,-8,User 3,72,42,65,73,219,6,935,7174,9711
Sabena-Belgian World Airlines,ACCOUNTLEVEL,-8,User 3,11,33,126,98,197,20,497,1178,10849
Safeway Plumbing & Heating Inc,ACCOUNTLEVEL,-8,User 3,49,12,154,122,227,26,516,431,3735
Saint Johns University Staten,ACCOUNTLEVEL,-8,User 3,50,45,195,0,220,52,289,4878,15364
Star Markets,ACCOUNTLEVEL,-8,User 3,78,26,189,52,187,15,618,5858,3574
State House Active Wear,ACCOUNTLEVEL,-8,User 3,8,12,141,35,121,17,415,8597,9403
Tapecon Inc,ACCOUNTLEVEL,-8,User 3,38,15,165,11,185,34,575,4690,9695
TDA Industries Inc,ACCOUNTLEVEL,-8,User 3,51,44,115,42,189,57,753,2055,11308
TEAC Corp. of America,ACCOUNTLEVEL,-8,User 3,15,14,52,86,241,50,715,4603,7773
Tech Fire & Safety Company,ACCOUNTLEVEL,-8,User 3,82,19,185,144,107,21,258,4787,8679
Teradyne,ACCOUNTLEVEL,-8,User 3,48,16,123,125,225,56,223,9724,17335
UBAF Arab American Bank,ACCOUNTLEVEL,-8,User 3,48,39,84,16,150,46,838,2274,10142
UniAmerica Inc,ACCOUNTLEVEL,-8,User 3,31,21,135,116,216,14,422,5472,6778
Union Flights,ACCOUNTLEVEL,-8,User 3,27,24,188,92,222,46,500,3706,4682
United Artists Theater Circuit,ACCOUNTLEVEL,-8,User 3,76,39,177,2,247,33,186,6656,1455
United Can Co.,ACCOUNTLEVEL,-8,User 3,82,27,57,69,225,43,400,1376,1964
Veritas Software,ACCOUNTLEVEL,-8,User 3,54,12,126,122,202,21,464,242,2681
Via Systems,ACCOUNTLEVEL,-8,User 3,78,37,118,8,220,36,157,4957,943
Vicor,ACCOUNTLEVEL,-8,User 3,60,44,94,32,107,11,438,3529,8769
Volga Boats,ACCOUNTLEVEL,-8,User 3,56,18,196,60,210,34,583,6535,1608
Vyrex,ACCOUNTLEVEL,-8,User 3,24,45,135,116,158,16,441,3030,18265
Wallys World,ACCOUNTLEVEL,-8,User 3,96,43,67,105,199,1,827,1620,9022
Westend Dealers,ACCOUNTLEVEL,-8,User 3,64,31,180,1,229,25,915,5393,17425
Westinghouse Corporation,ACCOUNTLEVEL,-8,User 3,31,38,83,31,208,35,920,215,18376
Wind & Rain,ACCOUNTLEVEL,-8,User 3,2,16,192,93,148,23,648,8893,7994
Wyse Corp.,ACCOUNTLEVEL,-8,User 3,58,35,128,142,233,17,827,3949,15927
Xerox,ACCOUNTLEVEL,-8,User 3,10,46,78,130,104,20,707,3076,17927
Yesterday Productions Corp.,ACCOUNTLEVEL,-8,User 3,47,16,113,92,196,54,143,7805,17585
Ziff-Davis Labs,ACCOUNTLEVEL,-8,User 3,47,12,148,37,192,8,941,9419,11000
Zoo Gift Shop,ACCOUNTLEVEL,-8,User 3,52,33,101,119,160,56,428,1198,18883
AAR Corp Hardware Abscoa Division,ACCOUNTLEVEL,-7,User 3,37,44,104,144,161,17,403,9180,2228
Abacus Programming Corporation,ACCOUNTLEVEL,-7,User 3,18,24,153,15,169,50,332,2899,13736
Abberley Kooiman,ACCOUNTLEVEL,-7,User 3,47,12,99,129,216,56,746,9524,16261
Abbett Electric Corp,ACCOUNTLEVEL,-7,User 3,31,22,88,129,192,17,832,1572,18497
Abbey Press Inc,ACCOUNTLEVEL,-7,User 3,10,13,65,95,247,41,318,2790,1812
Bachman Information System Inc.,ACCOUNTLEVEL,-7,User 3,84,14,115,120,174,31,57,15,1001
Back Stage Magazine,ACCOUNTLEVEL,-7,User 3,58,49,160,16,178,21,34,4082,7832
Baker & McKenzie,ACCOUNTLEVEL,-7,User 3,4,46,110,86,159,57,126,9691,5619
Balfour Maclaine International,ACCOUNTLEVEL,-7,User 3,35,20,197,41,248,58,836,1096,1438
Ball & Socket Mfg Co,ACCOUNTLEVEL,-7,User 3,57,48,176,102,247,6,599,7848,19521
Caco-Pacific Corp.,ACCOUNTLEVEL,-7,User 3,31,45,194,19,121,44,964,7363,16424
CADAM Inc.,ACCOUNTLEVEL,-7,User 3,15,42,168,25,240,1,1000,9555,13740
Cadbury Beverages Div Cadbury,ACCOUNTLEVEL,-7,User 3,7,41,199,101,244,3,327,4955,11234
Cahn Instruments Inc,ACCOUNTLEVEL,-7,User 3,33,10,78,133,114,35,991,5698,9037
Cal-Pac Roofing Inc,ACCOUNTLEVEL,-7,User 3,12,30,89,90,187,11,86,9969,6605
Dai-Ichi Kangyo Bank,ACCOUNTLEVEL,-7,User 3,32,47,144,93,218,9,936,2763,19082
Daisy of California,ACCOUNTLEVEL,-7,User 3,12,35,71,74,148,33,794,6764,17521
Daley Business Forms,ACCOUNTLEVEL,-7,User 3,40,21,184,19,174,50,475,7982,2754
Dame Belts & Bag Co Inc,ACCOUNTLEVEL,-7,User 3,65,34,155,148,244,51,467,8883,15822
Dana Marketing Inc,ACCOUNTLEVEL,-7,User 3,77,25,101,100,142,35,693,5203,15097
East Bay Brass Foundry,ACCOUNTLEVEL,-7,User 3,17,27,90,140,132,8,530,7474,4052
East Coast Traders,ACCOUNTLEVEL,-7,User 3,64,35,112,100,129,28,588,3163,16108
East/West Computers Inc,ACCOUNTLEVEL,-7,User 3,40,18,136,86,249,29,296,7931,19196
Eastern Municipal Water Distri,ACCOUNTLEVEL,-7,User 3,82,43,185,67,238,37,801,5720,13989
Eastman Kodak Company Health Sciences Division,ACCOUNTLEVEL,-7,User 3,43,14,127,18,228,32,705,5164,7870
Facts on File Newsletter,ACCOUNTLEVEL,-7,User 3,35,25,151,5,223,34,257,6350,1246
Family Magazine,ACCOUNTLEVEL,-7,User 3,99,47,112,86,134,32,481,6719,5095
Fedder RP Corp,ACCOUNTLEVEL,-7,User 3,30,13,103,95,181,5,629,7987,7500
Fell David H & Company Inc,ACCOUNTLEVEL,-7,User 3,27,25,115,132,145,26,523,8027,5875
Ferrara Foods & Confections,ACCOUNTLEVEL,-7,User 3,40,24,147,145,208,7,340,9736,13807
G Group,ACCOUNTLEVEL,-7,User 3,89,33,58,54,208,3,735,8183,7860
G-L Veneer Co Inc.,ACCOUNTLEVEL,-7,User 3,92,13,127,115,194,11,564,2250,16346
Galbreath Co,ACCOUNTLEVEL,-7,User 3,31,25,69,128,142,12,559,9211,183
Gallo Ernst & Julio Winery,ACCOUNTLEVEL,-7,User 3,72,20,119,83,100,17,912,950,5041
Gamblers Anonymous,ACCOUNTLEVEL,-7,User 3,28,47,191,69,222,53,851,1948,14613
Halcyon Assoc,ACCOUNTLEVEL,-7,User 3,22,39,168,33,119,10,468,7604,11346
Hambro International Venture F,ACCOUNTLEVEL,-7,User 3,51,47,191,65,136,41,414,8092,17697
Hardy James G & Co,ACCOUNTLEVEL,-7,User 3,8,15,141,130,159,7,672,1368,9184
Harkavy Information Service,ACCOUNTLEVEL,-7,User 3,97,46,159,126,219,26,748,4286,11025
Harken Marketing Co,ACCOUNTLEVEL,-7,User 3,33,12,70,23,216,35,637,617,10876
IBIS Systems Inc.,ACCOUNTLEVEL,-7,User 3,47,24,132,147,119,11,318,8598,9730
IBK Capital Inc,ACCOUNTLEVEL,-7,User 3,74,40,63,44,245,40,782,7463,11379
IBM Corp Data Systems Div,ACCOUNTLEVEL,-7,User 3,70,19,128,9,243,30,553,3357,16160
ICM Corp,ACCOUNTLEVEL,-7,User 3,95,43,50,101,170,30,367,8087,13524
ImageTek Corp,ACCOUNTLEVEL,-7,User 3,57,48,102,122,172,26,524,330,8839
Jadow B & Sons Inc,ACCOUNTLEVEL,-7,User 3,62,10,130,81,218,18,75,1357,4204
Jaff Brothers Woodworks Inc,ACCOUNTLEVEL,-7,User 3,73,36,109,39,110,45,884,7346,11338
Jandel Scientific Inc.,ACCOUNTLEVEL,-7,User 3,22,18,188,49,153,26,235,3361,15332
Japanese American Citizens Lea,ACCOUNTLEVEL,-7,User 3,9,30,158,45,191,48,974,2982,11146
K & S Contractors Supply Co,ACCOUNTLEVEL,-7,User 3,53,25,71,33,102,31,927,4395,10678
Kahlert Assoc Inc,ACCOUNTLEVEL,-7,User 3,25,20,86,137,245,2,462,7062,13909
Kaiser Steel Resources Inc,ACCOUNTLEVEL,-7,User 3,80,49,149,55,129,28,451,4344,1291
Karabelas Furs Inc,ACCOUNTLEVEL,-7,User 3,31,46,102,110,150,8,135,4428,1958
Karpen & Steel Products Inc,ACCOUNTLEVEL,-7,User 3,42,22,121,20,111,48,91,8782,19599
La Costa Hotel & Spa,ACCOUNTLEVEL,-7,User 3,67,20,168,73,248,10,320,3128,17268
Lafferty RF & Co Inc,ACCOUNTLEVEL,-7,User 3,23,39,60,82,164,31,598,3128,1458
Lake County,ACCOUNTLEVEL,-7,User 3,45,50,172,99,204,18,352,5211,9056
Lakeland Village,ACCOUNTLEVEL,-7,User 3,43,34,80,114,177,13,586,7805,7611
Lexidata Corporation,ACCOUNTLEVEL,-7,User 3,84,38,147,41,142,20,509,7951,479
Madonna Construction Co,ACCOUNTLEVEL,-7,User 3,61,29,52,66,217,19,409,8309,1489
Magma Power Co,ACCOUNTLEVEL,-7,User 3,0,28,136,50,122,26,443,5733,18749
Magna Mill Products,ACCOUNTLEVEL,-7,User 3,55,11,175,143,146,2,245,1520,342
Majestic Entertainment,ACCOUNTLEVEL,-7,User 3,92,20,100,123,101,51,880,9272,16299
Mall Side Sports,ACCOUNTLEVEL,-7,User 3,45,29,161,103,190,44,409,3035,19361
N/S Corp,ACCOUNTLEVEL,-7,User 3,34,31,152,29,186,60,794,9468,15180
Nardon Mfg Company Incorporated,ACCOUNTLEVEL,-7,User 3,63,23,79,146,183,55,764,6006,13630
Nash Direct,ACCOUNTLEVEL,-7,User 3,74,50,92,18,184,32,567,1999,14301
National Assn of Printing Ink,ACCOUNTLEVEL,-7,User 3,3,16,124,58,207,16,777,8062,12024
Nixdorf Computer,ACCOUNTLEVEL,-7,User 3,6,17,147,19,104,47,997,8747,16516
O-Cel-O Div General Mills Inc.,ACCOUNTLEVEL,-7,User 3,71,29,183,132,131,42,621,6527,2022
Oakland Carbide Engineering &,ACCOUNTLEVEL,-7,User 3,90,21,121,22,143,25,861,1575,10356
Ocean Sports,ACCOUNTLEVEL,-7,User 3,45,27,184,144,181,57,564,6703,7539
Ocean Sports Wear,ACCOUNTLEVEL,-7,User 3,0,10,66,10,217,19,247,1348,11744
OKeeffes Inc,ACCOUNTLEVEL,-7,User 3,46,27,97,133,109,60,426,5562,19984
P & C Food Markets Inc,ACCOUNTLEVEL,-7,User 3,83,41,167,136,236,25,786,6613,15214
P.S.C.,ACCOUNTLEVEL,-7,User 3,54,26,153,100,100,51,453,6517,8556
PacDevco Inc,ACCOUNTLEVEL,-7,User 3,49,44,58,67,150,36,562,1734,1000
Pace Press Inc,ACCOUNTLEVEL,-7,User 3,7,26,112,135,107,21,67,5488,11268
Purity-Supreme Inc.,ACCOUNTLEVEL,-7,User 3,90,30,76,105,229,14,102,6645,17584
Quadrex Corp,ACCOUNTLEVEL,-7,User 3,66,37,139,27,191,3,718,7250,16588
Quaker Fashions,ACCOUNTLEVEL,-7,User 3,22,46,192,132,156,39,2,3270,8564
Queensborough Public Library,ACCOUNTLEVEL,-7,User 3,81,12,120,43,179,57,433,2932,15103
Quinn/Brein Inc,ACCOUNTLEVEL,-7,User 3,23,22,182,9,224,1,751,880,10634
Quota Systems Inc.,ACCOUNTLEVEL,-7,User 3,22,25,74,146,153,1,963,7822,8132
R-F Industries Inc,ACCOUNTLEVEL,-7,User 3,35,36,179,24,167,46,643,2471,14102
Raceway Engines,ACCOUNTLEVEL,-7,User 3,31,18,167,148,222,17,204,8750,8473
Raleigh Active Wear,ACCOUNTLEVEL,-7,User 3,38,43,169,53,178,27,333,8663,4884
Raleigh Co.,ACCOUNTLEVEL,-7,User 3,90,24,122,88,213,47,73,5390,13086
Ralston Inc.,ACCOUNTLEVEL,-7,User 3,1,30,170,77,100,21,855,2548,11548
Sabena-Belgian World Airlines,ACCOUNTLEVEL,-7,User 3,1,10,52,48,177,12,420,294,4760
Safeway Plumbing & Heating Inc,ACCOUNTLEVEL,-7,User 3,68,32,83,5,116,14,889,6446,7917
Saint Johns University Staten,ACCOUNTLEVEL,-7,User 3,5,17,110,131,199,13,188,1643,15527
Star Markets,ACCOUNTLEVEL,-7,User 3,36,37,120,65,242,2,368,9765,4299
State House Active Wear,ACCOUNTLEVEL,-7,User 3,39,27,130,39,226,3,172,7384,127
Tapecon Inc,ACCOUNTLEVEL,-7,User 3,99,18,129,5,199,41,415,1972,9389
TDA Industries Inc,ACCOUNTLEVEL,-7,User 3,96,30,170,118,126,51,630,4042,1438
TEAC Corp. of America,ACCOUNTLEVEL,-7,User 3,23,48,181,34,143,59,247,6305,11268
Tech Fire & Safety Company,ACCOUNTLEVEL,-7,User 3,81,20,136,141,106,22,950,1114,11186
Teradyne,ACCOUNTLEVEL,-7,User 3,89,47,162,72,106,6,983,5758,17229
UBAF Arab American Bank,ACCOUNTLEVEL,-7,User 3,22,20,71,144,165,33,139,5490,10642
UniAmerica Inc,ACCOUNTLEVEL,-7,User 3,66,11,137,23,215,31,865,1335,2047
Union Flights,ACCOUNTLEVEL,-7,User 3,75,24,185,69,151,7,989,8038,5192
United Artists Theater Circuit,ACCOUNTLEVEL,-7,User 3,44,15,192,94,231,57,71,7758,6003
United Can Co.,ACCOUNTLEVEL,-7,User 3,36,46,113,11,148,16,985,3677,5949
Veritas Software,ACCOUNTLEVEL,-7,User 3,17,41,84,48,106,27,169,7747,3172
Via Systems,ACCOUNTLEVEL,-7,User 3,58,19,63,36,116,1,122,9946,11074
Vicor,ACCOUNTLEVEL,-7,User 3,48,28,104,137,161,4,957,7432,15059
Volga Boats,ACCOUNTLEVEL,-7,User 3,42,22,152,3,167,21,56,8430,11338
Vyrex,ACCOUNTLEVEL,-7,User 3,77,20,128,65,184,32,621,2961,13063
Wallys World,ACCOUNTLEVEL,-7,User 3,61,32,191,0,196,57,826,4856,10929
Westend Dealers,ACCOUNTLEVEL,-7,User 3,23,21,156,29,230,13,648,8019,15792
Westinghouse Corporation,ACCOUNTLEVEL,-7,User 3,7,23,117,131,232,24,284,7370,149
Wind & Rain,ACCOUNTLEVEL,-7,User 3,85,27,75,14,247,27,304,3221,14159
Wyse Corp.,ACCOUNTLEVEL,-7,User 3,72,22,166,13,230,41,438,5090,1743
Xerox,ACCOUNTLEVEL,-7,User 3,29,20,93,86,233,38,490,6477,15664
Yesterday Productions Corp.,ACCOUNTLEVEL,-7,User 3,9,21,108,95,126,55,816,4991,14943
Ziff-Davis Labs,ACCOUNTLEVEL,-7,User 3,21,43,176,71,172,19,671,7473,4354
Zoo Gift Shop,ACCOUNTLEVEL,-7,User 3,97,49,197,139,108,37,977,4819,1786
AAR Corp Hardware Abscoa Division,ACCOUNTLEVEL,-6,User 3,63,37,75,145,231,5,647,7867,2161
Abacus Programming Corporation,ACCOUNTLEVEL,-6,User 3,37,30,132,129,118,42,614,1049,10027
Abberley Kooiman,ACCOUNTLEVEL,-6,User 3,62,24,137,128,129,14,840,6123,3332
Abbett Electric Corp,ACCOUNTLEVEL,-6,User 3,21,32,55,150,154,56,274,8748,11934
Abbey Press Inc,ACCOUNTLEVEL,-6,User 3,65,47,153,59,223,38,1000,8893,12713
Bachman Information System Inc.,ACCOUNTLEVEL,-6,User 3,98,31,117,39,216,45,674,5994,4488
Back Stage Magazine,ACCOUNTLEVEL,-6,User 3,7,48,198,39,181,11,946,1241,4616
Baker & McKenzie,ACCOUNTLEVEL,-6,User 3,28,10,95,90,155,8,58,1436,12796
Balfour Maclaine International,ACCOUNTLEVEL,-6,User 3,3,33,154,138,171,45,946,3063,11469
Ball & Socket Mfg Co,ACCOUNTLEVEL,-6,User 3,18,16,95,52,224,6,912,1948,5796
Caco-Pacific Corp.,ACCOUNTLEVEL,-6,User 3,92,10,176,117,216,26,559,288,11610
CADAM Inc.,ACCOUNTLEVEL,-6,User 3,26,18,64,5,186,21,926,1197,19956
Cadbury Beverages Div Cadbury,ACCOUNTLEVEL,-6,User 3,88,16,177,105,222,20,293,7905,5828
Cahn Instruments Inc,ACCOUNTLEVEL,-6,User 3,78,46,102,77,191,19,80,6226,11515
Cal-Pac Roofing Inc,ACCOUNTLEVEL,-6,User 3,34,50,112,56,191,60,66,5237,1209
Dai-Ichi Kangyo Bank,ACCOUNTLEVEL,-6,User 3,84,28,66,56,215,40,151,9018,15830
Daisy of California,ACCOUNTLEVEL,-6,User 3,64,24,185,30,135,1,730,2737,4867
Daley Business Forms,ACCOUNTLEVEL,-6,User 3,77,36,166,77,193,40,75,2239,8390
Dame Belts & Bag Co Inc,ACCOUNTLEVEL,-6,User 3,61,45,94,77,127,28,859,9219,3186
Dana Marketing Inc,ACCOUNTLEVEL,-6,User 3,53,12,142,0,157,26,1000,5295,14718
East Bay Brass Foundry,ACCOUNTLEVEL,-6,User 3,14,27,154,81,177,30,75,3191,13400
East Coast Traders,ACCOUNTLEVEL,-6,User 3,84,24,151,47,170,36,328,6125,3332
East/West Computers Inc,ACCOUNTLEVEL,-6,User 3,0,28,159,119,160,27,102,8428,19859
Eastern Municipal Water Distri,ACCOUNTLEVEL,-6,User 3,6,21,118,86,152,34,510,450,10504
Eastman Kodak Company Health Sciences Division,ACCOUNTLEVEL,-6,User 3,35,14,83,61,199,14,3,2761,264
Facts on File Newsletter,ACCOUNTLEVEL,-6,User 3,62,34,139,14,180,24,949,4726,275
Family Magazine,ACCOUNTLEVEL,-6,User 3,17,32,130,133,237,19,68,1235,3418
Fedder RP Corp,ACCOUNTLEVEL,-6,User 3,1,47,193,85,249,46,639,4906,9757
Fell David H & Company Inc,ACCOUNTLEVEL,-6,User 3,74,11,173,51,113,16,809,444,1661
Ferrara Foods & Confections,ACCOUNTLEVEL,-6,User 3,10,17,170,60,180,39,644,9369,1487
G Group,ACCOUNTLEVEL,-6,User 3,15,49,65,117,173,45,754,2963,13204
G-L Veneer Co Inc.,ACCOUNTLEVEL,-6,User 3,8,24,132,99,108,19,28,6357,19358
Galbreath Co,ACCOUNTLEVEL,-6,User 3,1,14,68,24,101,16,458,1911,14688
Gallo Ernst & Julio Winery,ACCOUNTLEVEL,-6,User 3,38,28,84,106,249,5,616,4736,13844
Gamblers Anonymous,ACCOUNTLEVEL,-6,User 3,62,12,129,28,193,26,990,9465,13649
Halcyon Assoc,ACCOUNTLEVEL,-6,User 3,49,49,100,36,137,46,636,657,17650
Hambro International Venture F,ACCOUNTLEVEL,-6,User 3,27,16,189,77,223,58,6,6945,233
Hardy James G & Co,ACCOUNTLEVEL,-6,User 3,90,32,147,38,141,22,567,2317,11963
